id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
3580,MedGemma,both_correct,1,1,D,D,D,"Herpetic keratitis simplex is characterized by all of the following except:
A) It follows immunodeficient diseases
B) It is usually unilateral
C) It is associated with decreased corneal sensation
D) It heals quickly
E) It tends to relapse","يتصف التهاب القرنية بالعقبول البسيط بكل ما يلي ما عدا:
A) يلي أمراضا مضعفة للمناعة
B) وحيد الجانب غالبا
C) يترافق بنقص حس القرنية
D) سرعة الشفاء
E) الميل للنكس",
3581,MedGemma,access_gap,1,0,B,B,,"In ischemic optic neuritis, all of the following are true except:
A) It occurs in patients aged 45-65 years
B) It is characterized by a progressive onset
C) It occurs in patients with hypertension
D) It is associated with arteritis such as temporal arteritis
E) Superior or inferior hemiplegia is present","في التهاب العصب البصري الإقفاري، كل مما يلي صحيح ما عدا:
A) يحدث لدى المرضى بعمر 45-65 سنة
B) يتميز ببدء مترقي
C) يظهر لدى مرضى ارتفاع الضغط
D) يرتبط بالتهاب الشرايين كالتهاب الشريان الصدغي
E) تظهر عتمة نصفية علوية أو سفلية",
3582,MedGemma,both_wrong,0,0,A,B,B,"One of the following signs points to a diagnosis of herpes simplex corneal ulcer:
A) Presence of purulent discharge covering the ulcer surface
B) Associated corneal sensory loss
C) Associated suppuration in the anterior chamber
D) Lack of response to antibiotic treatment
E) Chronic ulcer","إحدى العلامات التالية توجه التشخيص نحو قرحة القرنية المسببة بالحلأ البسيط:
A) وجود مفرزات قيحية تغطي سطح القرحة
B) نقص الحس القرني المرافق
C) وجود تقيح مرافق في البيت الأمامي
D) عدم الاستجابة على المعالجة بالصادات
E) إزمان القرحة",
3583,MedGemma,both_wrong,0,0,A,E,D,"The three most important pathogens causing bacterial keratitis are: Pseudomonas, Haemophilus, E. coli, and Staphylococcus aureus.
A) Pseudomonas pneumococcus
B) Pseudomonas pneumococcus
C) E. coli
D) Pseudomonas and E. coli
E) Pseudomonas and Staphylococcus aureus","أهم ثلاثة عوامل ممرضة مسبية لالتهاب القرنية الجرثومي هي ما يلي: Pseudomonas. d الهيموفيلس E.Coli Pseudomonas. e العنقوديات الهيموفيلس
A) العنقوديات المكورات الرئوية الزوائف Pseudomonas
B) المكورات الرئوية Pseudomonas العصيات الكولونية E. Coli
C) Coli المكورات الرئوية، الهيموفيلس
D) Pseudomonas الهيموفيلس E.Coli
E) Pseudomonas العنقوديات الهيموفيلس",
3584,MedGemma,both_correct,1,1,E,E,E,"All of the following are true about exophthalmos EXCEPT:
A) It is the protrusion of the eye forward
B) Exophthalmos is measured using the Hertel scale
C) It may be unilateral
D) It may be bilateral
E) It is a false protrusion if it results from orbital hemorrhages","كل ما يلي صحيح عن الجحوظ ما عدا :
A) هو بروز العين إلى الأمام
B) يقاس الجحوظ بمقياس هرتل
C) قد يكون وحيد الجانب
D) قد يكون ثنائي الجانب
E) يكون كاذب في حال نتج عن نزوف الحجاج",
3585,MedGemma,both_wrong,0,0,E,C,C,"Choose the correct answer from the following: A) Strabismus: Effortless alignment of the visual axes
B) The visual axis connects the macula to the center of the cornea and the viewed object
C) Kappa angle: Positive when the Hirschberg reflex is slightly lateral to the center of the pupil
D) The superior rectus contributes to extorsion
E) The primary action of the two deviators is rotation","اختر الإجابة الصحيحة فيما يلي:
A) الأحولال: توازن المحاور البصرية بدون جهد
B) المحور البصري يصل اللطخة الصفراء بمركز القرنية والجسم المرئي
C) زاوية كابا: موجبة حين يكون منعكس هيرشبرغ إلى الوحشي قليلاً من مركز الحدقة
D) تساهم المستقيمة العلوية في الدوران الخارجي Extorsion
E) العمل الأولي للمنحرفتين هو الدوران",
3586,MedGemma,both_wrong,0,0,A,E,E,"The complications of contact lens use include all of the following except:
A) Allergic conjunctivitis
B) Superior urticarial conjunctivitis
C) Superficial punctate keratitis
D) Corneal ulcers
E) Hypertrophic follicular conjunctivitis","من اختلاطات استعمال العدسات اللاصقة كل ما يلي عدا:
A) التهاب ملتحمة تحسسي
B) التهاب ملتحمة وقرنية لمي علوي
C) التهاب قرنية نقطي سطحي
D) قرحات قرنية
E) التهاب ملتحمة جرابي ضخامی",
3587,MedGemma,arabic_only,0,1,B,A,B,"Not among the symptoms and signs of purulent uveitis (correct) #17#
A) Fever
B) Increased intraocular pressure and enlargement in severe cases
C) Severe edema and redness of the eyelids
D) Severe ciliary and conjunctival hyperemia
E) Destruction of the ciliary adhesions in severe cases","ليس من أعراض وعلامات التهاب العنبة القيحي (الصحيحة) #17#
A) ارتفاع الحرارة
B) ارتفاع توتر العين وكبر حجمها في الحالات الشديدة
C) وذمة شديدة واحمرار في الأجفان
D) احتقان هدبي وملتحمي شديدين
E) تخرب الزوائد الهدبية في الحالات الشديدة",
3588,MedGemma,both_wrong,0,0,D,E,C,"Some contraindications for corticosteroids include:

A) Buccal keratitis.

B) Syphilitic interstitial keratitis.

C) Optic papilledema.

D) Herpetic corneal ulcer.

E) All of the above are correct.","من مضادات استطباب الكورتيكوستيروئيدات:
A) التهاب القرنية النفاطي.
B) التهاب القرنية الخلالي الزهري.
C) التهاب حليمة العصب البصري
D) القرحة القرنية العقبولية.
E) جميع ما سبق صحيح",
3589,MedGemma,both_correct,1,1,E,E,E,"The presence of cataracts in only one eye, with the other lens remaining completely clear, should prompt investigation for all but:
A) a history of trauma to the affected eye
B) a history of inflammation in that eye
C) a history of tumor involvement in that eye
D) Fuchs' heterochromatic syndrome
E) a family history","إن ظهور الساد في عين واحدة فقط مع بقاء العدسة الأخرى شفافة تماماً يجب أن يدعو لاستقصاء ما يلي عدا:
A) السوابق الرضية على العين المصابة
B) وجود سوابق التهابية في تلك العين
C) وجود إصابة ورمية في تلك العين
D) متلازمة تغاير الصباغ لفوكس
E) السوابق الوراثية",
3590,MedGemma,both_correct,1,1,E,E,E,"Which of the following are causes of increased intracranial pressure except:
A) Brain tumors
B) Meningitis
C) Skull trauma
D) Cerebral aneurysms
E) All of the above are false","من أسباب ارتفاع التوتر داخل القحف ما يلي عدا:
A) أورام الدماغ
B) التهاب السحايا
C) رضوض الجمجمة
D) أمهات الدم الدماغية
E) كل ما سبق خطأ",
3591,MedGemma,access_gap,1,0,D,D,C,"A sclera wound may be concealed by:

A) Crystalloid wounds.

B) Sclera wounds.

C) Corneal wounds.

D) Conjunctival wounds.

E) None of the above.","قد تخفي جرحاً صلبياً:
A) جروح الجسم البلوري.
B) جروح الصلبة.
C) جروح القرنية.
D) جروح الملتحمة.
E) لا شيء مما سبق.",
3592,MedGemma,both_wrong,0,0,B,D,E,"Acute optic neuritis presents with the following symptoms and signs, except:
A) Decreased visual acuity
B) Color vision disturbances affecting the red/green axis
C) Central opacity or sectoral defects in the visual field
D) Poor pupillary response to light in the affected eye and good response in the other eye
E) Nausea and vomiting","يتظاهر التهاب حليمة العصب البصري الحاد بالأعراض والعلامات التالية عدا:
A) انخفاض حدة الرؤية
B) اضطراب في الرؤية الملونة يصيب المحور أحمر / أخضر
C) عتمة مركزية أو عيوب قطاعية في الساحة البصرية
D) ضعف تفاعل الحدقة للضوء إذا سلط على العين المصابة وتفاعلها الجيد إذا سل على العين الأخرى
E) الغثيان والإقباء",
3593,MedGemma,both_correct,1,1,A,A,A,"All of the following are components of the anterior chamber angle of the eye except:
A) Vitreous humor
B) Ciliary body
C) Orbitus
D) Scheelmann's canal
E) Scleral spur","كل ما يلي من مكونات زاوية البيت الأمامي للعين عدا:
A) الخلط الزجاجي
B) الجسم الهدبي
C) الجويئز
D) قناة شيلم
E) المهماز الصلبي",
3594,MedGemma,access_gap,1,0,A,A,C,"Dendritic keratitis is a type of keratitis that is:
A) herpetic
B) allergic
C) bacterial
D) fungal
E) exposure-related","إن التهاب القرنية التغصني هو نوع من التهاب القرنية :
A) الحلأي
B) الأرجي
C) الجرثومي
D) الفطري
E) التعرضي",
3595,MedGemma,both_correct,1,1,E,E,E,"In retinal concussion or Berlin edema, all of the following are true except:
A) It spreads to the posterior pole
B) The retina is grayish-white
C) The fovea centralis is cherry-red
D) It is accompanied by blurred and wedge-shaped vision
E) All of the above are false","في ارتجاج الشبكية أو وذمة برلين كل ما يلي صحيح ما عدا:
A) تنتشر في القطب الخلفي
B) تكون الشبكية بيضاء رمادية
C) تكون الحفرة المركزية حمراء كرزية
D) تترافق بتشوش وتدي الرؤية
E) كل ما ورد خطأ",
3596,MedGemma,both_wrong,0,0,B,C,A,"Scleritis and Tenon's disease are considered:
A) Anterior scleritis.

B) Posterior scleritis.
C) Anterior periscleropathy.
D) Posterior periscleropathy.
E) All of the above are incorrect.","التهاب الصلبة وتينون يعتبر من :
A) التهاب الصلبة الأمامي.
B) التهاب الصلبة الخلفي
C) التهاب ما حول الصلبة أمامي
D) التهاب ما حول الصلبة الخلفي
E) كل ماسبق خطأ",
3597,MedGemma,access_gap,1,0,A,A,D,"Which of the following statements describes diabetic retinopathy correctly?
A) It may cause traction retinal detachment.
B) Soft exudates are cholesterol deposits.
C) Microaneurysms are a sign of entering the proliferative phase.
D) Visual acuity does not decrease in the non-proliferative form.
E) All of the above are correct.","أي العبارات التالية التي تصف اعتلال الشبكية السكري صحيحة:
A) قد يتسبب في انفصال الشبكية الشدي
B) النتحات اللينة هي توضعات من الكوليسترول
C) تعتبر أمهات الدم الدقيقة من العلامات على الدخول في المرحلة التكاثرية
D) لا تنخفض حدة الرؤية في النمط غير التكاثري
E) كل ما سبق صحيح",
3598,MedGemma,both_wrong,0,0,B,E,E,"Regarding the inferior wall of the orbit, all of the following are true except:
A) It is called the floor of the orbit
B) It contains the superior phrenic fissure
C) It forms the roof of the maxillary sinus
D) It consists of the zygomatic, palatine, and maxillary bones
E) Every morning rosette","فيما يتعلق بالجدار السفلي للحجاج كل ما يلي صحيح ما عدا:
A) يسمى قاع الحجاج
B) يحوي الشق الحجابي العلوي
C) يشكل كل سقف الجيب الفكي
D) يتألف من العظم الوجني والحنكي والفكي العلوي
E) كل ورد صبح",
3599,MedGemma,access_gap,1,0,C,C,A,"The Kay-Zerlech ring is seen in patients with:
A) Syphilis
B) AIDS
C) Wilson's disease
D) Vitamin A deficiency
E) Herpes zoster","تشاهد حلقة كاي زر- فليشر عند المرضى المصابين ب :
A) الزهري
B) الإيدز
C) داء ويلسون
D) عوز فيتامين A
E) الحلأ النطاقي",
3600,MedGemma,access_gap,1,0,B,B,C,"All of the following are causes of anterior uveitis except:
A) Traumatic uveitis and cyclitis
B) Choroidal creep syndrome
C) Enteritis
D) Cyanococcal attack
E) Tuberculous uveitis and cyclitis","كل مما يلي من أسباب التهاب العنبة الأمامية ما عدا:
A) التهاب القزحية والجسم الهدبي الرضي
B) اعتلال المشيمية الزاحف
C) الالتهاب المعوي
D) الهجمة الزرقية الهدبية
E) التهاب القزحية والجسم الهدبي السلي",
3601,MedGemma,both_correct,1,1,A,A,A,"The anterior portion of the iris consists of:
A) The outer limiting layer and the stroma
B) The dilator pupillae muscle
C) The constrictor pupillae muscle
D) The pigmented layer
E) The inner limiting layer","يتألف القسم الأمامي للقزحية من:
A) الطبقة المحددة الخارجية و اللحمة
B) العضلة الموسعة للحدقة
C) العضلة المقبضة للحدقة
D) الطبقة الصباغية
E) الطبقة المحددة الداخلية",
3602,MedGemma,access_gap,1,0,D,D,C,"All of the following pass through the optic foramen except: #3#
A) Optic nerve
B) Ocular artery and vein
C) Sympathetic branches of the carotid plexus
D) Infraorbital artery","كل ما يلي يمر من الثقبة البصرية ما عدا: #3#
A) العصب البصري
B) الشريان والوريد العيني
C) فروع ودية من الضفيرة السباتية
D) الشريان تحت الحجاج",
3603,MedGemma,both_wrong,0,0,E,B,D,"All of the following about gas exophthalmos is true except:
A) It is the entry of air into the orbit from the nose.
B) It develops gradually with swelling of the eyelids and a palpable popping sound.
C) It worsens if the patient forcefully exhales air through the nose.
D) The air entering the orbit is absorbed spontaneously and does not require any treatment.","كل ما يلي عن الجحوظ الغازي صحيح ما عدا:
A) هو دخول الهواء إلى الحجاج اتياً من الأنف
B) يكون تدريجيا مع انتباج في الاجفان مع جس فرقعة
C) يزداد اذا أكثر المريض من إخراج الهواء من الأنف بعنف
D) يمتص الهواء المندخل في الحجاج تلقائياً ولا يحتاج لاي علاج",
3604,MedGemma,access_gap,1,0,A,A,D,"None of the following conditions ever cause a decrease in visual acuity:
A) Preseptal cellulitis
B) Bacterial orbital cellulitis
C) Orbital pseudotumor
D) Malignant exophthalmos","أحد الحالات التالية لا يسبب ابدأ تدني في حدة البصر:
A) التهاب الهلل ما قبل الحاجز
B) التهاب هلل الحجاج الجرثومي
C) الورم الكاذب في الحجاج
D) الجحوظ الدرقي الخبيث",
3605,MedGemma,both_wrong,0,0,D,B,B,"In cases of refractory and treatment-resistant pseudotumor orbitofrontal candidiasis, the following measures should be taken:
A) Continue antibiotic treatment
B) Perform surgery immediately
C) Continue monitoring
D) Obtain a biopsy of the tumor","في الحالات المعندة وغير المستجيبة للعلاج في الورم الكاذب للحجاج يجب:
A) الاستمرار في استخدام الصادات
B) اللجوء للجراحة فورا
C) الاستمرار في المراقبة
D) يجب اخذ خزعة من الورم",
3606,MedGemma,both_correct,1,1,D,D,D,"In a fistula between the carotid artery and the cavernous sinus, except:
A) there is palpable pulsating exophthalmos
B) there is swelling of the eyelids
C) a murmur can be heard on auscultation of the orbit and temporal fossa
D) it never leads to serious consequences","في الناسور بين الشريان السباتي والجيب الكهفي ما عدا:
A) يكون الجحوظ نابض مجسوس
B) هناك انتباج في الاجفان
C) لإصغاء الحجاج والحفرة الصدغية يمكن سماع نفخة
D) لا يؤدي لنتائج خطيرة ابدا",
3607,MedGemma,both_correct,1,1,A,A,A,"Damage to the ophthalmic branch of the trigeminal nerve in superior orbital fissure syndrome leads to:
A) Loss of sensation in the conjunctiva and cornea
B) Complete paralysis of the eye
C) Exophthalmos
D) Esotropia","إن إصابة الشعبة العينية من العصب الخامس في متلازمة الشق الحجاجي العلوي تؤدي إلى:
A) فقد حس الملتحمة والقرنية
B) شلل حركي تام للعين
C) جحوظ مقلة
D) حول انسي",
3608,MedGemma,arabic_only,0,1,D,C,D,"Painless disorders of the orbit include:
A) Traumatic exophthalmos
B) Bacterial orbital cellulitis
C) Preseptal cellulitis
D) Retrograde orbital syndrome","الاضطراب الذي لا يسبب الم في افات الحجاج التالية:
A) الجحوظ الرضي
B) التهاب هلل الحجاج الجرثومي
C) التهاب هلل ما قبل الحاجز
D) متلازمة خلف المقلة",
3609,MedGemma,both_wrong,0,0,B,D,,"Pseudotumoris (except for optic nerve diseases):
A) Occurs between 20 and 50 years of age
B) Often bilateral in adults
C) Often bilateral in children
D) May cause visual acuity impairment and fibrosis of orbital tissues","الورم الكاذب للحجاج ما عدا: امراض العصب البصري
A) يحدث بين ال 20-50 سنة من العمر
B) غالباً ثنائي الجانب عند الكبار
C) غالباً ثنائي الجانب عند الاطفال
D) قد تسبب إصابات في حدة البصر وتليف في أنسجة الحجاج",
3610,MedGemma,both_correct,1,1,D,D,D,"All of the following are causes of retrobulbar neuritis except:
A) Multiple sclerosis
B) Alcohol and tobacco poisoning
C) Sinusitis, viral infections, and trauma
D) Cramps","من أسباب التهاب العصب خلف المقلة كل ما يلي صحيح ما عدا:
A) تصلب متعدد
B) انسمامات كحولية وتبغية
C) التهاب الجيوب الأنفية و أمراض الحمات الراشحة الرضوض
D) البراريق",
3611,MedGemma,arabic_only,0,1,D,A,D,"Changes in eye function in retrobulbar neuritis include: Choose the correct answer:
A) Decreased visual acuity
B) Central opacity
C) Narrowing of the peripheral visual field, especially red and green vision
D) All of the above are correct","تشمل تبدلات وظيفة العين في التهاب العصب خلف المقلة اختر الإجابة الصحيحة:
A) انخفاض القدرة الابصارية
B) العتمة المركزية
C) تضيق الساحة البصرية المحيطية خاصة الأحمر والأخضر
D) كل ما سبق صحيح",
3612,MedGemma,both_wrong,0,0,C,,D,"In the treatment of optic neuritis: Choose the correct answer: #12#
A) We do not give antihistamines
B) Vitamins (E, C, B1)
C) Stromal medications
D) Topical corticosteroids","في علاج التهاب حليمة العصب البصري: اختر الإجابة الصحيحة: #12#
A) لا نعطي مضادات حساسية
B) فيتامينات (e-c-b1)
C) مرشفات الوذمة
D) كورتيكوستيرونيدات موضعيا",
3613,MedGemma,arabic_only,0,1,B,C,B,"Retrograde optic neuritis: All of the following are true except:
A) It occurs in multiple sclerosis
B) It is common in young people
C) The papilla is pale with vasoconstriction
D) It occurs in the context of systemic poisoning","التهاب العصب البصري خلف المقلة كل ما يلي صحيح ما عدا:
A) يحدث في التصلب المتعدد
B) شائع عند صغار السن
C) الحليمة شاحبة مع تضيق أوعيتها
D) يحدث في سياق الانسمامات العامة",
3614,MedGemma,access_gap,1,0,C,C,A,"Retrograde optic neuritis: Choose the correct answer:
A) The diagnosis is secondarily based on changes in eye function.
B) Visual acuity does not decline.
C) The visual field of the eye narrows.
D) Color vision is not affected.","التهاب العصب البصري خلف المقلة: اختر الإجابة الصحيحة:
A) يعتمد التشخيص بشكل ثانوي على تبدلات وظيفة العين
B) لا تتراجع القدرة البصرية
C) تضيق الساحة البصرية للعين
D) لا تتأثر مشاهدة الألوان",
3615,MedGemma,arabic_only,0,1,D,,D,"Stasis edema of the optic nerve: All of the following are true except:
A) Few or no symptoms
B) Transient blurred vision may be observed
C) Headache is uncommon
D) Temporary vision loss","الوذمة الركودية في العصب البصري كل ما يلي صحيح ما عدا:
A) أعراض قليلة أو معدومة
B) قد نلاحظ تشوشات عابرة في الرؤيا
C) الصداع غير شائع
D) فقد رؤيا مؤقت",
3616,MedGemma,both_wrong,0,0,C,,D,"Stasis edema of the optic nerve: All of the following are true except:
A) The papilla is pinkish-gray in color
B) It is difficult to differentiate from papillary inflammation
C) It is often unilateral
D) There is delayed vision loss","الوذمة الركودية في العصب البصري كل ما يلي صحيح ما عدا:
A) لون الحليمة رمادي زهري
B) يصعب التفريق بينها وبين التهاب الحليمة
C) غالبا وحيد الجانب
D) نقص رؤيا متأخر",
3617,MedGemma,both_correct,1,1,B,B,B,"In ischemic optic neuritis, choose the correct answer:
A) Occurs in patients between 25 and 35
B) Is characterized by sudden onset
C) Rarely occurs in patients with hypertension
D) Visual acuity is not significantly affected","في التهاب العصب البصري الاقفاري اختر الإجابة الصحيحة:
A) يحدث لدى المرضى بين 25-35
B) يتميز بالبدء المفاجئ
C) نادرا ما يظهر عند المصابين بارتفاع التوتر الشرياني
D) لا تتأثر القدرة البصرية بشكل ملحوظ",
3618,MedGemma,both_correct,1,1,C,C,C,"A 65-year-old patient presents with sudden onset loss of vision in the upper half of the visual field. The most likely diagnoses are: A) Optic nerve atrophy
B) Central retinal vein thrombosis
C) Ischemic optic neuritis
D) Retrograde optic neuritis","مريض عمره 65 سنة لديه فقد رؤية في النصف العلوي من الساحة البصرية البدء مفاجئ التشخيص الأقرب:
A) ضمور عصب بصري
B) خثرة الوريد الشبكي المركزي
C) التهاب العصب البصري الاقفاري
D) التهاب العصب البصري خلف المقلة",
3619,MedGemma,both_wrong,0,0,C,D,B,"Optic nerve atrophy is caused by: all of the following except

A) inflammation, edema, or compression

B) often due to injury to the central nervous system
C) scleritis
D) alcohol poisoning","يحدث ضمور العصب البصري بسبب: كل ما يلي ما عدا
A) التهاب ، وذمة ، انضغاط
B) في كثير من الأحيان بسبب إصابة الجملة العصبية المركزية
C) التهاب الصلبة
D) انسمام بالكحول",
3620,MedGemma,both_correct,1,1,D,D,D,"In optic disc atrophy, all of the following occur except:
A) Pallor of the optic disc
B) Severe vasoconstriction
C) At its peak, the disc turns white
D) The number of microvessels increases","في ضمور حليمة العصب البصري يحدث: كل ما يلي ما عدا:
A) شحوب حليمة العصب البصري
B) تضيق أوعية شديد
C) عندما يصل إلى ذروته تصبح الحليمة بيضاء
D) يكثر عدد الأوعية الدقيقة",
3621,MedGemma,arabic_only,0,1,B,,B,"In optic nerve atrophy, all of the following are true except: #14#
A) Damage to the optic nerve fiber bundles originating from the macula results in mild pallor on the temporal side of the nerve.
B) Visual acuity is affected in all cases of optic nerve atrophy.
C) Examination of the visual field is very helpful in diagnosis.
D) Some difficulties arise in diagnosing optic nerve atrophy in its early stages.","في ضمور العصب البصري كل ما يلي صحيح ما عدا: #14#
A) إصابة حزم ألياف العصب البصري الواردة من البقعة الصفراء تظهر شحوب خفيف في الجانب الصدغي من العصب
B) القدرة البصرية تتأثر في كل حالات ضمور العصب البصري
C) فحص الساحة البصرية يقدم عونا كبيرا في التشخيص
D) تظهر بعض الصعوبات في تشخيص ضمور العصب البصري بمراحله الباكرة",
3622,MedGemma,both_wrong,0,0,D,A,,"In simple optic nerve atrophy, all of the following are true except:
A) It is frequently seen in syphilis
B) It is associated with narrowing of the visual field, especially for red and green colors
C) It results in decreased visual acuity
D) It is seen in middle-aged patients","في الضمور البدني البسيط للعصب البصري كل ما يلي صحيح ما عدا:
A) يشاهد بكثرة في الزهري
B) يترافق بتضيق الساحة البصرية خاصة للونين الأحمر والأخضر
C) انخفاض القدرة البصرية
D) يشاهد عند المرضى في أواسط العمر",
3623,MedGemma,both_correct,1,1,A,A,A,"Hyaline bodies on the optic disc: Choose the correct answer:
A) Due to degenerative changes in the superficial optic nerve fibers
B) Hyaline bodies cover the papillary vessels
C) The papilla is dilated and tortuous
D) Hemorrhages appear on the optic disc","البراريق (الأجسام الهيالينية على حليمة العصب البصري): اختر الإجابة الصحيحة:
A) بسبب التبدلات التنكسية في ألياف العصب البصري السطحية
B) تغطي الأجسام الهيالينية أوعية الحليمة
C) تكون الحليمة متسعة اللمعة ومتعرجة
D) تظهر النزوف على حليمة العصب البصري",
3624,MedGemma,both_wrong,0,0,B,,,"In optic glioma (optic glioma), all of the following are true except: #15#
A) It grows slowly until it is the size of a walnut or an egg
B) It penetrates the optic nerve meninges and gives rise to metastases
C) It extends locally until it reaches the optic chiasm
D) It can lead to blindness and even death","في الورم الدبقي: (دبقوم العصب البصري) كل ما يلي صحيح ما عدا: #15#
A) تنمو ببطء حتى تصبح بحجم الجوزة أو البيضة
B) تخترق غلاف العصب البصري السحائي وتعطي انتقالات
C) تمتد موضعيا حتى تصل إلى التصالب البصري
D) يمكن أن تؤدي إلى العمى وحتى الموت",
3625,MedGemma,access_gap,1,0,D,D,B,"In optic glioma: All of the following are true except:
A) It grows at the expense of the optic nerve tissue
B) It resembles brain gliomas in appearance
C) The tumor extends to the contralateral optic nerve
D) The tumor most often occurs in adults, although it can affect children","في الورم الدبقي (دبقوم العصب البصري): كل ما يلي صحيح ما عدا:
A) ينمو على حساب الجزء الديقي من نسيج العصب البصري
B) تشبه الأورام الدبقية الدماغية من حيث مظهرها
C) يمتد أن يمتد الورم إلى العصب البصري المقابل
D) يظهر الورم غالبا عند الكبار رغم أنه يمكن أن يصيب الأطفال",
3626,MedGemma,both_wrong,0,0,B,A,A,"In optic glioma: Choose the correct answer:
A) No stasis edema is observed in the optic nerve
B) The lesion is unilateral
C) The prognosis is poor in children and good in young adults
D) Treatment is conservative pharmacological","في الورم الدبقي: (دبقوم العصب البصري): اختر الإجابة الصحيحة:
A) لا تلاحظ وذمة ركودية في العصب البصري
B) تكون الآفة وحيدة الجانب
C) يكون الإنذار سيئا عند الأطفال وحسنا عند الشباب
D) العلاج دوائي محافظ",
3627,MedGemma,both_wrong,0,0,D,,,"In a meningioma, all of the following are true except:
A) It develops from the epidermal tissue between the dura mater and the pia mater
B) It is a benign tumor
C) The tumor can extend into the optic nerve trunk
D) It cannot extend beyond the nerve into the orbit","في الورم السحائي كل ما يلي صحيح ما عدا:
A) يتطور على حساب النسيج البشروي بين الأم الجافية والحنون
B) ورم سليم
C) يمكن للورم أن يمتد إلى جذع العصب البصري
D) لا يمكن أن يمتد خارج العصب في الحجاج",
3628,MedGemma,both_wrong,0,0,C,A,A,"In the case of blunt trauma to intraocular pressure, traumatic glaucoma occurs due to (check the incorrect):
A) Vasodilation
B) Iritis and Ciliary Body inflammation
C) Posterior angle obstruction
D) Ocular hemorrhage","في تأثير الأذية الكليلة على ضغط العين يحدث زرق رضي بسبب (اختر الخطأ):
A) توسع وعائي
B) التهاب قزحية وجسم هدبي
C) انسداد زاوية البيت الخلفي للعين
D) نزف المقلة",
3629,MedGemma,access_gap,1,0,D,D,,"In the case of blunt injury to intraocular pressure, the following occurs: (Check the incorrect one):
A) Traumatic glaucoma due to corneal hemorrhage
B) Hypo-intraocular pressure due to corneal rupture
C) Traumatic glaucoma due to perforation of the lens
D) Hypo-intraocular pressure due to corneal hemorrhage","في تأثير الأذية الكليلة لضغط العين يحدث ما يلي: (اختر الخطأ):
A) زرق رضي بسبب نزف المقلة
B) انخفاض ضغط العين بسبب تمزق المقلة
C) زرق رضي بسبب خلع الجسم البلوري
D) انخفاض ضغط العين بسبب نزف المقلة",
3630,MedGemma,access_gap,1,0,D,D,A,"Regarding the effect of blunt trauma on the vitreous humor: (Choose the incorrect one):
A) liquefaction
B) pigment densities
C) hemorrhage in the vitreous humor
D) calcifications","في تأثير الأذية الكليلة على الخلط الزجاجي: (اختر الخطأ):
A) تميع
B) كثافات صباغية
C) نزف في الخلط الزجاجي
D) تكلسات",
3631,MedGemma,both_wrong,0,0,D,B,,"Regarding the effect of blunt injury on the placenta: (Choose the incorrect one):
A) Diffuse hemorrhages
B) Hemorrhages lead to patches of atrophy in the choroid and retina
C) Yellowish-white tears
D) The tears are perpendicular to the temporal border of the optic disc","في تأثير الأذية الكليلة على المشيمة: (اختر الخطأ):
A) نزوف منتشرة
B) تؤدي النزوف لبقع ضمور في المشيمة والشبكية
C) تمزقات بيضاء مصفرة
D) تكون التمزقات عمودية على الحافة الصدغية لحليمة العصب البصري",
3632,MedGemma,arabic_only,0,1,B,,B,"Regarding the effect of injury on the retina: (Choose the incorrect one): #18#
A) Detachment at the sawtooth ring
B) This detachment causes tractional retinal detachment
C) Hemorrhages and degenerations
D) Tears leading to severe bleeding","في تأثير الأذية على الشبكية: (اختر الخطأ): #18#
A) انفكاك عند الدائرة المنشارية
B) هذا الانفكاك يسبب انفصال شبكية شدي
C) نزوف واستحالات
D) تمزقات مؤدية لنزف شديد",
3633,MedGemma,access_gap,1,0,C,C,,"Regarding the effect of blunt injury on the optic nerve: (Choose the incorrect one)
A) It is common in skull base fractures
B) Edema + hemorrhage occurs
C) Nerve avulsion due to gunshot wounds is common
D) Ocular rupture occurs in a vulnerable area such as around the optic nerve","في تأثير الأذية الكليلة على العصب البصري: (اختر الخطأ)
A) تكون شائعة في كسور قاعدة الجمجمة
B) يحدث وذمة + نزف
C) من الشائع انقلاع العصب بسبب طلق ناري
D) يحدث تمزق المقلة في مكان ضعيف مثل اللم حول العصب البصري",
3634,MedGemma,both_wrong,0,0,C,B,D,"Mechanism of penetrating wounds with a sharp instrument: (Choose the incorrect one) Select from column A the corresponding item from column B: A)
A) Direct damage to ocular tissue
B) Causes purulent endophthalmitis
C) Sympathetic ophthalmitis in the affected eye
D) Sympathetic ophthalmitis in the other (healthy) eye","آلية الجروح النافذة بأداة حادة: (اختر الخطأ) اختر من العمود أ ما يناسبه من العمود ب: أ
A) تخريب مباشر للأنسجة العينية
B) تسبب التهاب باطن العين القيحي
C) التهاب عين ودي في العين المصابة
D) التهاب عين ودي في العين الأخرى (السليمة)",
3635,MedGemma,both_correct,1,1,C,C,C,"Small wounds (1-2 mm) are left unsutured if the anterior chamber is formed:
A) Crystalloid wounds
B) Sclera wounds
C) Corneal wounds
D) Conjunctival wounds","تترك الصغيرة منها (1-2) ملم دون خياطة إذا كان البيت الأمامي متشكلا
A) جروح الجسم البلوري
B) جروح الصلبة
C) جروح القرنية
D) جروح الملتحمة",
