id,model,quadrant,en_correct,ar_correct,ground_truth,prediction_english,prediction_arabic,input_english,input_arabic,Level
3495,ALLaM 7B,both_wrong,0,0,B,E,E,"في الورم الوعائي المشيمي (الخاطئة)
A) يتوضع في القطب الخلفي للعين
B) يحتاج لعلاج دائما
C) يكون بشكل قرصي أو قبة
D) من الممكن أن يترافق مع انفصال شبكية
E) كل ما سبق صحيح","In a false choroidal hemangioma:
A) It is located in the posterior pole of the eye.
B) It always requires treatment.
C) It is disc-shaped or dome-shaped.
D) It can be associated with retinal detachment.
E) All of the above are true.",
3496,ALLaM 7B,both_wrong,0,0,B,D,D,"كل ما يلي فيما يتعلق باعتلال الشبكية في الداء السكري صح ما عدا:
A) يعتمد على مدة الإصابة بالسكري
B) يعتمد على شدة الإصابة بالسكري
C) يزداد في السكر غير المضبوط
D) علاجه بالليزر
E) قد يؤدي إلى نزف زجاجي مفاجئ","All of the following statements regarding diabetic retinopathy are true except:
A) It depends on the duration of diabetes
B) It depends on the severity of diabetes
C) It increases in uncontrolled blood sugar
D) It is treated with laser therapy
E) It may lead to sudden vitreous hemorrhage",
3497,ALLaM 7B,arabic_only,0,1,D,B,D,"الحول المتقارب تعريفا هو الحالة التي:
A) لا يتلاقى فيها المحوران البصريان عند الجسم المنظور
B) يتلاقى فيها المحوران البصريان في نقطة تقع أمام الجسم المنظور
C) يتلاقى فيها المحوران البصريان في نقطة تقع خلف الجسم المنظور
D) يتلاقي فيها محورا الرؤية في نقطة تقع أمام الجسم المنظور
E) يتلاقى فيها محورا الرؤية في نقطة تقع خلف الجسم المنظور","Convergent strabismus is defined as the condition in which:
A) the two visual axes do not converge at the viewed object
B) the two visual axes converge at a point in front of the viewed object
C) the two visual axes converge at a point behind the viewed object
D) the two visual axes converge at a point in front of the viewed object
E) the two visual axes converge at a point behind the viewed object",
3498,ALLaM 7B,access_gap,1,0,D,D,C,"الأسباب المؤدية لحدوث الزرق الولادي (ما عدا):
A) بقاء الطبقة الجنينية الوسطى في زاوية البيت الأمامي
B) الارتكاز الغير طبيعي للعضلة الهدبية في منطقة الجويئز
C) أورام الجذع العصبي
D) صابة الأم ال الحامل بالحصبة الألمانية
E) تناذر ستيرج ويبر","Causes of congenital glaucoma (except):
A) Retention of the embryonic middle layer in the anterior chamber angle
B) Abnormal attachment of the ciliary muscle to the interosseous region
C) Neural trunk tumors
D) Maternal rubella infection during pregnancy
E) Sturge-Weber syndrome",
3499,ALLaM 7B,both_wrong,0,0,E,B,D,"فيما يتعلق بالرمد الربيعي فإن إحدى العبارات التالية خاطئة:
A) يحدث في فصلي الربيع والصيف غالباً
B) ثنائي الجانب غالباً
C) يصيب الأطفال واليافعين عادةً
D) كثيراً ما نعثر على شكايات عائلية مشابهة
E) يلعب ال IgA دوراً في حدوثه","Regarding vernal conjunctivitis, one of the following statements is incorrect:
A) It occurs most often in the spring and summer
B) It is usually bilateral
C) It commonly affects children and adolescents
D) Similar familial complaints are frequently observed
E) IgA plays a role in its development",
3500,ALLaM 7B,both_correct,1,1,B,B,B,"بمقارنة الإنذار لكل من الحروق الكيميائية والحروق الحرارية:
A) لحروق الكيميائية أفضل إنذاراً من الحروق الحرارية.
B) الحروق الحرارية أفضل إنذاراً من الحروق الكيميائية.
C) لكلا النوعين الإنذار نفسه.
D) لا توجد دراسات كافية بعد.
E) لا شيء مما سبق.","Comparing the prognosis for both chemical and thermal burns:

A) Chemical burns have a better prognosis than thermal burns.

B) Thermal burns have a better prognosis than chemical burns.

C) Both types have the same prognosis.

D) There are not enough studies yet.

E) None of the above.",
3501,ALLaM 7B,both_wrong,0,0,B,A,D,"كل ما يلي صحيح عن الخوص ما عدا :
A) هو غؤور المقلة
B) غالبا ثنائي الجانب
C) يمكن أن يكون ولادي
D) يمكن أن يكون رضي
E) يمكن أن يكون شللي","All of the following are true about congenital stenosis EXCEPT:
A) It is sunken eye syndrome
B) It is often bilateral
C) It can be congenital
D) It can be traumatic
E) It can be paralytic",
3502,ALLaM 7B,arabic_only,0,1,D,C,D,"في سحجات القرنية كل ما يلي صحيح عدا:
A) من رضوض العين اللا نافذة
B) تترافق مع خوف من الضياء
C) تترافق مع دماع
D) غير مؤلمة شديد
E) تسبب الشعور بوجود جسم أجنبي","In corneal abrasions, all of the following are true except:
A) They are non-penetrating eye injuries
B) They are associated with photophobia
C) They are associated with tearing
D) They are not very painful
E) They cause a sensation of a foreign body",
3503,ALLaM 7B,both_wrong,0,0,E,B,B,"في التهاب العين الودي: (اختر الإجابة الخاطئة)
A) قد تصاب العين الشديدة بالتهاب عنبة شديد.
B) التهاب العين الودي مرض مناعي ذاتي.
C) تلعب خلايا العنبة دور المستضدات.
D) تنتقل الأضداد المتولدة مع الجريان الدموي إلى العين السليمة.
E) ينتج عن التفاعل المناعي التهاب عنبة غير حبيبي.","In sympathetic ophthalmitis: (Choose the incorrect answer)
A) A severely affected eye may develop severe uveitis.

B) Sympathetic ophthalmitis is an autoimmune disease.

C) Uveal cells act as antigens.

D) Antibodies generated are transported by the bloodstream to the healthy eye.

E) The immune reaction results in non-granulomatous uveitis.",
3504,ALLaM 7B,both_wrong,0,0,B,C,A,"إن ظهور الساد بشكل مبكر قبل سن الخمسين يجب أن يدعونا إلى التفتيش عن وجود ما يلي عدا:
A) الداء السكري
B) ارتفاع التوتر الشرياني
C) التعرض لعوامل فيزيائية كالأشعة تحت الحمراء أو فوق البنفسجية أو السينية
D) الاستخدام الموضعي لبعض الأدوية مثل الكورتيزونا
E) التناول الجهازي لبعض الأدوية مثل الكورتيزون","The early onset of cataracts before the age of 50 should prompt us to investigate the following conditions:
A) Diabetes mellitus
B) Hypertension
C) Exposure to physical agents such as infrared, ultraviolet, or X-ray radiation
D) Topical use of certain medications such as cortisone
E) Systemic use of certain medications such as cortisone",
3505,ALLaM 7B,arabic_only,0,1,A,D,A,"من اختلاطات مد البصر ما يلي عدا:
A) زرق مفتوح الزاوية
B) غمش (كسل وظيفي)
C) وذمة كاذبة في حليمة العصب البصري
D) حول أنسي
E) زرق مغلق الزاوية","The following are complications of hyperopia except:
A) Open-angle glaucoma
B) Amblyopia (lazy eye)
C) Pseudoderma of the optic disc
D) Esotropia (inward turning of the eye)
E) Closed-angle glaucoma",
3506,ALLaM 7B,both_wrong,0,0,A,B,D,"يبلغ طول العصب البصري وسطيا:
A) 45 mm
B) 25 mm
C) 35 mm
D) 30 mm
E) كل ما سبق خاطئ","The average length of the optic nerve is:
A) 45 mm
B) 25 mm
C) 35 mm
D) 30 mm
E) All of the above are incorrect",
3507,ALLaM 7B,access_gap,1,0,B,B,C,"يتميز انسداد القناة الدمعية الأنفية عند الأطفال ب:
A) سببه غالباً انسداد عظمي في القناة الدمعية الأنفية
B) يشاهد عند 1-2% من حديثي الولادة
C) يبقى دون تظاهرات سريرية ويكشف عادة عفوياً بالفحص الروتيني
D) يعالج بالمفاغرة الجراحية بين كيس الدمع والأنف إذا لم يتم الانفتاح العفوي بعد سن الستة أشهر
E) ليس للمعالجة المحافظة دور","Nasolacrimal duct obstruction in children is characterized by:
A) It is often caused by bony obstruction of the nasolacrimal duct
B) It is seen in 1-2% of newborns
C) It often remains asymptomatic and is usually discovered spontaneously during routine examination
D) It is treated by surgical anastomosis between the lacrimal sac and the nose if spontaneous opening does not occur after six months of age
E) Conservative treatment is ineffective",
3508,ALLaM 7B,both_wrong,0,0,A,D,B,"في التهاب الملتحمة والقرنية النفاطي ما يلي صحيح ما عدا:
A) تتشكل عقيدة جيلاتينية في مركز القرنية
B) المناعة من النوع الرابع
C) تحاط الآفة بارتشاح خلوي واحتقان
D) قد يكون سبب الآفة تحسسي للسل TB
E) قد يكون سبب الآفة تحسسي لذيفان العنقوديات Staphylococus","In blistering conjunctivitis and keratitis, all of the following are true except:

A) A gelatinous nodule forms in the center of the cornea
B) Type IV immunity
C) The lesion is surrounded by cellular infiltration and congestion
D) The lesion may be allergic to tuberculosis (TB)
E) The lesion may be allergic to staphylococcal toxin",
3509,ALLaM 7B,both_wrong,0,0,D,B,B,"ينجم قصور البصر أساساً عن:
A) نقص تقلص العضلة الهدبية نتيجة تصلبها مع العمر
B) تنكس ألياف النطيقة مع العمر وفشلها في نقل عمل العضلة الهدبية إلى العدسة
C) زيادة سماكة عدسة العين مع العمر
D) زيادة تصلب عدسة العين مع العمر ومقاومتها لتغيير شكلها
E) لا شيء مما ذكر","Visual impairment is primarily caused by:
A) Reduced contraction of the ciliary muscle due to age-related stiffness
B) Age-related degeneration of the zonular fibers and their failure to transmit the ciliary muscle's action to the lens
C) Age-related thickening of the lens
D) Age-related stiffness of the lens and its resistance to change shape
E) None of the above",
3510,ALLaM 7B,both_wrong,0,0,E,C,D,"في التهاب العنبة بالتوكسوبلاسموز عند الوليد:
A) تكون حالة الوليد جيدة
B) لا تترك عقابيل في حال بقي الوليد على قيد الحياة
C) تترك الإصابة ندبة ناقصة التصبغ
D) إصابة الشبكية لا تكون واضحة لوضع التشخيص
E) كل ما سبق خطأ","In neonatal toxoplasmosis:
A) The newborn's condition is good
B) No sequelae remain if the newborn survives
C) The infection leaves a hypopigmented scar
D) Retinal involvement is not obvious for diagnosis
E) All of the above are false",
3511,ALLaM 7B,arabic_only,0,1,A,B,A,"يمر من الشق الحجابي العلوي ما يني عدا:
A) أعصاب ودية
B) العصب الرابع
C) العصب الحسي لمثلث التوائم
D) العصب السادس
E) العصب البكري الاشتياقي","The following nerves pass through the superior diaphragmatic fissure:
A) Sympathetic nerves
B) Fourth cranial nerve
C) Trigeminal nerve (sensory nerve)
D) Sixth cranial nerve
E) Trochlear nerve",
3512,ALLaM 7B,access_gap,1,0,D,D,C,"يحدث فيض الدمع Epiphora بسبب:
A) زيادة إفراز الدمع الأساسي
B) تخريش الملتحمة
C) نقص إفراز أساسي مع زيادة إفراز انعكاسي
D) نقص في التصريف
E) لا شيء مما ذكر","Epiphora occurs due to:
A) Increased basal tear production
B) Conjunctival irritation
C) Decreased basal production with increased reflex tear production
D) Inadequate drainage
E) None of the above",
3513,ALLaM 7B,arabic_only,0,1,B,E,B,"العدسة:
A) الدرز الأمامي له شكل y مقلوب
B) تشكل 25٪ من قوة انكسار العين
C) يزداد تحديها مع تقدم العمر
D) تزداد شفافية النواة مع تقدم العمر مما يؤدي إلى قدرة المريض على الرؤية القريبة
E) كل ما سبق صحيح","The lens:
A) The anterior suture has an inverted Y shape
B) It constitutes 25% of the eye's refractive power
C) Its refractive power increases with age
D) The transparency of the nucleus increases with age, leading to improved near vision
E) All of the above are true",
3514,ALLaM 7B,access_gap,1,0,B,B,A,"الجدار العلوي للحجاج:
A) يتشكل من العظم الجبهي
B) يتشكل من العظم الجبهي والجناح الصغير للعظم الوتدي
C) تأنيه يؤدي إلى جحوظ غير نابض
D) هو أرق وأضعف جدران الحجاج
E) معرض للرضوض أكثر من باقي الجدران","The superior wall of the orbit:
A) is formed by the frontal bone
B) is formed by the frontal bone and the lesser wing of the sphenoid bone
C) Its engorgement leads to non-pulsating exophthalmos
D) It is the thinnest and weakest of the orbital walls
E) It is more susceptible to trauma than the other walls",
3515,ALLaM 7B,both_wrong,0,0,D,B,B,"في الجسم الهدبي (الخاطئة)
A) من وظائف الجسم الهدبية المطابقة
B) من وظائف الجسم الهدبي إفراز الخلط المائي
C) التعصيب الحركي للعضلة الهدبية يأتي من العصب الثالث
D) يتعصب الجسم الهدبي حركياً من العصب مثلث التوائم الفرع العيني
E) يشكل الجسم الهدبي القسم المتوسط للعنبة","In the ciliary body (incorrect)
A) One of the functions of the ciliary body is conformation
B) One of the functions of the ciliary body is secretion of aqueous humor
C) The motor innervation of the ciliary muscle comes from the third cranial nerve
D) The ciliary body is motorally innervated by the ophthalmic branch of the trigeminal nerve
E) The ciliary body forms the middle section of the uvea",
3516,ALLaM 7B,both_wrong,0,0,D,E,E,"يمكن أن ينجم التهاب الملتحمة النزفي عن الإصابة بما يلي: 1 2 3 4 5 6 7 8 E D D C C D D D #2#
A) Haemophilus
B) فيروس الحلأ البسيط
C) فيروس كوكساكي
D) a + c
E) كل ما ذكر","Hemorrhagic conjunctivitis can be caused by: 1 2 3 4 5 6 7 8 E D D C C D D D #2#
A) Haemophilus
B) Herpes simplex virus
C) Coxsackievirus
D) a + c
E) All of the above",
3517,ALLaM 7B,both_wrong,0,0,B,A,D,"جميع العلامات التالية ذات أهمية في توجيه التشخيص نحو كسر قاع الحجاج عدا:
A) الفرقعة الغازية في الجفن السفلي
B) التكدم الشديد في الجفن السفلي
C) غؤور العين وهبوطها للأسفل
D) الخدر في الوجنة والجفن السفلي
E) التحدد المؤلم في رفع العين","All of the following signs are important in guiding the diagnosis of an orbital fundus fracture except:
A) Gas popping in the lower eyelid
B) Severe bruising of the lower eyelid
C) Sunken or drooping eye
D) Numbness in the cheek and lower eyelid
E) Painful limitation upon raising the eye",
3518,ALLaM 7B,arabic_only,0,1,E,A,E,"جروح القرنية: )اختر الصحيحة(
A) تصنف على أنها من جروح العين النافذة
B) تتراوح من صغيرة إلى ممتدة.
C) تترك الصغيرة دون خياطة.
D) في حال كان الجرح كبيراً وجبت خياطته.
E) كل ما سبق صحيح.","Corneal wounds: (Choose the correct one)
A) They are classified as penetrating eye wounds.
B) They range from small to extensive.

C) Small wounds are left unstitched.

D) If the wound is large, it must be stitched.

E) All of the above are correct.",
3519,ALLaM 7B,both_wrong,0,0,E,C,B,"يشبع تحت خلع العدسة في الحالات التالية عدا:
A) الرضوض
B) تناذر مارفان
C) تناذر ماركيزاتي
D) الحسر الشديد
E) الزرق الولادي","Subluxation of the lens is not indicated in the following cases except:
A) Trauma
B) Marfan syndrome
C) Marquisat syndrome
D) Severe myopia
E) Congenital glaucoma",
3520,ALLaM 7B,access_gap,1,0,B,B,E,"إذا ترافق بتفتق تقطع الأنسجة المتفتقة:
A) جروح الجسم البلوري.
B) جروح الصلبة.
C) جروح القرنية.
D) جروح الملتحمة.
E) لا شيء مما سبق.","If accompanied by a herniation, the herniated tissues are:
A) Crystalline wounds.

B) Sclera wounds.

C) Corneal wounds.

D) Conjunctival wounds.

E) None of the above.",
3521,ALLaM 7B,access_gap,1,0,C,C,B,"كل ما يلي يستخدم في تدبير التهاب القرنية الحلأي ما عدا:
A) الأسيكلوفير
B) الإيودوكسيوريدين
C) الكورتيكوستيروئيدات
D) موسعات الحدقة في حال ترافقه بالتهاب قزحية
E) صادات في حال الإنتان الثانوي","All of the following are used in the management of herpetic keratitis except:
A) Acyclovir
B) Iodoxuridine
C) Corticosteroids
D) Mydriatics if associated with iritis
E) Antibiotics in case of secondary infection",
3522,ALLaM 7B,both_correct,1,1,E,E,E,"في التهاب العنبة بالتوكسوبلاسموز:
A) يمكن أن يترافق بإصابة في أي نسيج في الجسم
B) يصيب الشبكية والمشيمية
C) ينتقل إلى الجنين من أمه عبر المشيمية
D) آفات العين ثنائية الجانب
E) كل ما سبق صح","In toxoplasmosis uveitis:
A) It can be associated with involvement of any tissue in the body
B) It affects the retina and choroid
C) It is transmitted from mother to fetus via the placenta
D) Bilateral eye lesions
E) All of the above are true",
3523,ALLaM 7B,arabic_only,0,1,A,C,A,"في الضمور البدني البسيط للعصب البصري كل ما يلي صحيح ما عدا:
A) عتمة مركزية للون الأبيض
B) يكون ثنائي الجانب عادة
C) عدم تفاعل الحدقتين وشكلهما الغير منتظم مميز للمرض
D) الإنذار سيء وينتهي المرض بالعمى
E) انخفاض القدرة البصرية","In simple physical atrophy of the optic nerve, all of the following are true except:
A) Central opacity of white light
B) Usually bilateral
C) Lack of pupil reflex and irregular pupil shape are characteristic of the disease
D) Poor prognosis, leading to blindness
E) Decreased visual acuity",
3524,ALLaM 7B,both_wrong,0,0,C,B,B,"في متلازمة المخروط خلف المقلة كل ما يلي صحيح ما عدا:
A) تحدث في الأورام التي تقع ضمن المخروط العضلي
B) تؤدي إلى جحوظ محوري
C) تؤدي إلى حدوث اضطرابات حركية وألم
D) يشاهد وذمة حليمة العصب البصري
E) يشاهد تثنيات شبكية في القطب الخلفي حول اللطخة الصفراء","In retrobulbar cone syndrome, all of the following are true except:
A) It occurs in tumors located within the muscular cone
B) It leads to axial exophthalmos
C) It leads to motor disturbances and pain
D) Papilledema is observed
E) Retinal folds are observed in the posterior pole around the macula",
3525,ALLaM 7B,arabic_only,0,1,B,A,B,"تقع حفيرة البكرة في الجدار العلوي للحجاج في قسمه :
A) الأمامي الوحشي
B) الأمامي الأنسي
C) الخلفي الوحشي
D) الخلفي الأنسي
E) لا تفع في الجدار العلوي","The fossa of the strochlear fossa is located in the superior wall of the orbit in its:
A) anterolateral
B) anteromedial
C) posterolateral
D) posteromedial
E) Not located in the superior wall",
3526,ALLaM 7B,arabic_only,0,1,D,B,D,"جميع العبارات التالية المتعلقة بالبردة صحيحة عدا:
A) هي التهاب حبيبي مزمن في غدد ميبوميان
B) لا تترافق بألم
C) تنمو ببطء
D) تلتصق بالجلد عادة
E) كل ما سبق صحيح","All of the following statements about chalazion are true except:
A) It is a chronic granulomatous inflammation of the meibomian glands
B) It is not accompanied by pain
C) It grows slowly
D) It usually adheres to the skin
E) All of the above are true",
3527,ALLaM 7B,both_wrong,0,0,A,D,C,"بخصوص الجسم الهدبي (الخاطئة)
A) يشكل القسم الأمامي من العنبة
B) يرتكز في الأمام إلى مهماز الصلبة
C) تقع حدوده الخلفية عند الحاشية المشرشرة للشبكية
D) يتألف من قسم مشتق من الوريقة المتوسطة وقسم شبكي
E) يشكل الجسم الهدبي حلقة مغلقة عرضها 8 ملم","Regarding the ciliary body (false):
A) It forms the anterior part of the uvea.
B) It attaches anteriorly to the sclera spur.
C) Its posterior border lies at the serrated margin of the retina.
D) It consists of a mesodermal portion and a reticular portion.
E) The ciliary body forms a closed ring 8 mm in diameter.",
3528,ALLaM 7B,both_wrong,0,0,D,C,C,"في علاج التهاب الهلل الجرثومي ما عدا:
A) حالة إسعافيه تتطلب استشفاء
B) قد يحدث التهاب سحايا ودماغ والتهاب في الجيب الكهفي
C) يجب تقييم حالة العصب البصري كل 4 ساعات
D) حاجة للجراحة في حالات انخفاض حدة البصر أو الخراجات","In the treatment of bacterial cellulitis, except in the following cases:
A) Emergency cases requiring hospitalization
B) Meningitis, encephalitis, and cavernous sinusitis may occur
C) Optic nerve function should be assessed every 4 hours
D) Surgery is required in cases of decreased visual acuity or abscesses",
3529,ALLaM 7B,both_wrong,0,0,E,C,C,"تتصف العضلة الهدبية بأنها تضم:
A) اليافا شعاعية
B) اليافا طولانية
C) اليافا دائرية
D) B+c
E) A+b+c","The ciliary muscle is characterized by containing:
A) radial fibrils
B) longitudinal fibrils
C) circular fibrils
D) B+c
E) A+b+c",
3530,ALLaM 7B,arabic_only,0,1,C,A,C,"كل مما يلي من أسباب شفوفية القرنية ما عدا :
A) توازي ألياف نسيجها الخاص
B) انتظام ألياف نسيجها الخاص
C) رقة الأ وعية الدموية فيها
D) الإماهة
E) عدم وجود الأوعية","All of the following are causes of corneal transparency EXCEPT:
A) Parallelism of its own tissue fibers
B) Regularity of its own tissue fibers
C) Thinness of its blood vessels
D) Hydration
E) Absence of vessels",
3531,ALLaM 7B,both_correct,1,1,B,B,B,"يتظاهر اعتلال الشبكية المصلي المركزي بما يلي عدا:
A) نقص حدة رؤية
B) حسر بصر مكتسب
C) تغير في حجم المرئيات
D) تشوه المرئيات
E) اضطراب في الرؤية الملونة","Central serous retinopathy presents with EXCEPT:
A) Decreased visual acuity
B) Acquired myopia
C) Changes in the size of objects
D) Visual distortion
E) Color vision impairment",
3532,ALLaM 7B,both_wrong,0,0,A,B,B,"يحدث تحدد حركات بسبب
A) خزل العضلات بسبب النزف والوذمة
B) كسر الجدار السفلي أو الأنسي مع انحباس العضلة
C) النزف
D) بسبب ناسور سباتي كهفي
E) بسبب مرور الهواء من الأنف للحجاج","Limited movement occurs due to:
A) Muscle weakness due to hemorrhage and edema
B) Fracture of the inferior or medial wall with muscle entrapment
C) Hemorrhage
D) Due to a carotid-cavernous fistula
E) Due to nasal airflow into the orbit",
3533,ALLaM 7B,access_gap,1,0,B,B,E,"رضوض وجروح العين اللا نافذة تقسم إلى ما يلي ما عدا:
A) تسحجات
B) رض ضوئي
C) أجسام أجنبية خارج العين
D) رضوض كليلة
E) كل ما سبق عدا واحدة","Non-penetrating eye injuries and traumas are divided into the following except:
A) Abrasions
B) Phototrauma
C) Foreign bodies outside the eye
D) Blunt contusions
E) All of the above except one",
3534,ALLaM 7B,arabic_only,0,1,E,B,E,"كل الحالات التالية تعتبر مؤهبة لحدوث انفصال الشبكية التمزقي ""البدني"" عدا:
A) حسر البصر
B) اللاعنسية
C) الاستحالات الشبكية المحيطية
D) تميع وانفصال الزجاجي الخلفي
E) اعتلال البقعة الشيخي","All of the following conditions are predisposing to physical retinal tear detachment except:
A) Myopia
B) Aneurysm
C) Peripheral retinal degenerations
D) Posterior vitreous liquefaction and detachment
E) Age-related macular degeneration",
3535,ALLaM 7B,both_wrong,0,0,C,A,E,"بقاء غمد النخاعين في حيلمة العصب البصري:
A) قد يسبب العمى
B) لا يمتد للشبكية
C) لا يؤثر في القدرة البصرية
D) لا يؤدي الى اتساع البقعة العمياء
E) كل ما سبق خطأ","Retention of the myelin sheath in the optic nerve:
A) May cause blindness
B) Does not extend to the retina
C) Does not affect visual acuity
D) Does not lead to enlargement of the blind spot
E) All of the above are false",
3536,ALLaM 7B,both_wrong,0,0,D,E,C,"يتميز فوق المآق بما يلي:
A) يترافق مع حول وحشي كاذب
B) يكثر في العرق الأسود
C) غالباً ما يحتاج لتداخل جراحي لإصلاحه
D) يترافق مع نقس تطور جذر الأنف
E) كل ما سبق خطأ","The following characteristics of supraorbital strabismus are present:
A) It is associated with pseudo-exotropia
B) It is more common in Black people
C) It often requires surgical intervention for correction
D) It is associated with rhinorrhea
E) All of the above are incorrect",
3537,ALLaM 7B,both_wrong,0,0,C,E,E,"في فحص رؤية الألوان كل مما يلي صح عدا:
A) يتم باستخدام أحجار ولوحات أطلس ايشيهارا
B) يعتمد الفحص على التدرج اللوني
C) أن إصابة المحور أزرق - أصفر على المخطط يدل على وجود إصابة في العصب البصري
D) يسمى هذا الفحص بفحص فارنسورث Farnsworth
E) كل ما سبق صح","In color vision testing, all of the following are true except:
A) It is performed using Ishihara stones and atlases
B) The test relies on color gradation
C) Damage to the blue-yellow axis on the chart indicates optic nerve damage
D) This test is called the Farnsworth test
E) All of the above are true",
3538,ALLaM 7B,arabic_only,0,1,E,B,E,"حلقة كايسر – فليشر Kaiser Fleicher في القرنية:
A) توجد في القسم المركزي للقرنية
B) تتكون من ترسبات الحديد
C) لونها فضي غامق
D) تؤثر بشدة على القدرة البصرية
E) محيطية ولا تؤثر على القدرة البصرية","Kaiser-Fleicher ring in the cornea:
A) Located in the central part of the cornea
B) Composed of iron deposits
C) Dark silver in color
D) Severely affects visual acuity
E) Peripheral and does not affect visual acuity",
3539,ALLaM 7B,arabic_only,0,1,B,C,B,"في اعتلال الشبكية بارتفاع التوتر الشرياني نشاهد ما يلي عدا:
A) نزوف لهبية
B) علامة حبة الكرز
C) انتفاخ رأس العصب البصري
D) عدم انتظام اقطار الشرايين
E) نزوف بقعية","In hypertensive retinopathy, we observe all of the following except:
A) Flame hemorrhages
B) Cherry kernel sign
C) Optic head swelling
D) Irregular arterial diameters
E) Macular hemorrhages",
3540,ALLaM 7B,both_wrong,0,0,E,B,A,"تشكل القرنية من سطح غلاف كرة العين الليفي :
A) النصف الأمامي
B) الثلث الأمامي
C) الربع الأمامي
D) الخمس الأمامي
E) السدس الأمامي","The cornea is formed from the fibrous surface of the eyeball: A) Anterior half
B) Anterior third
C) Anterior quarter
D) Anterior fifth
E) Anterior sixth",
3541,ALLaM 7B,both_wrong,0,0,D,C,C,"الساد الرضي (اختر الخطأ):
A) من أسبابه رضوض العين الكليلة
B) يحدث نتيجة خلل في نفوذية المحفظة الخلفية
C) في تنظير قعر العين يظهر بشكل وردة
D) لكنه لا يتطور نحو ساد تام
E) فقط d+b","Traumatic cataract (choose the incorrect one):
A) One of its causes is blunt eye trauma
B) It occurs as a result of impaired posterior capsule permeability
C) On fundus examination, it appears as a rosette
D) But it does not progress to a complete cataract
E) Only d+b",
3542,ALLaM 7B,both_correct,1,1,D,D,D,"جحوظ نابض
A) خزل العضلات بسبب النزف والوذمة
B) كسر الجدار السفلي أو الأنسي مع انحباس العضلة
C) النزف
D) بسبب ناسور سباتي كهفي
E) بسبب مرور الهواء من الأنف للحجاج","Pulsating proptosis
A) Muscle weakness due to hemorrhage and edema
B) Fracture of the inferior or medial wall with muscle entrapment
C) Hemorrhage
D) Due to a carotid-cavernous fistula
E) Due to nasal air passage into the orbit",
3543,ALLaM 7B,access_gap,1,0,C,C,B,"في الحول الشللي الولادي يحدث لدى الطفل:
A) حول متناوب
B) رؤية مزدوجة
C) كسل وظيفي
D) كل ما سبق خطا
E) كل ما سبق صحيح","In congenital paralytic strabismus, the child experiences:
A) Alternating strabismus
B) Double vision
C) Lazy eye
D) All of the above are incorrect
E) All of the above are correct",
3544,ALLaM 7B,arabic_only,0,1,C,B,C,"تعد الحالات التالية استطبابات للمعالجة الجراحية للظفرة عدا:
A) إذا أدت إلى حرج بصر كبير
B) إذا كانت تسب شكاية جمالية
C) إذا كانت صدفية رقيقة خوفاً من التنكس الورمي الخبيث
D) إذا أدت إلى تحدد في حركات العين
E) إذا كانت تطورية واقتربت من الحدقة","The following conditions are indications for surgical treatment of pterygium, except:
A) If it causes significant visual impairment
B) If it causes cosmetic concern
C) If it is a thin, psoriatic pterygium, due to the risk of malignant transformation
D) If it restricts eye movements
E) If it is progressive and encroaches upon the pupil",
3545,ALLaM 7B,access_gap,1,0,E,E,B,"في الحروق الكيماوية كل ما يلي صحيح ما عدا:
A) تؤدي الحوامض إلى تنخر خثري
B) تنقذ المواد القلوية إلى البيت الأمامي
C) تؤدي إلى احتقان في الملتحمة مع قضاء الملتحمة وكثافات قرنية
D) كل ما ورد صح
E) كل ما ورد خطأ","In chemical burns, all of the following are true except:
A) Acids lead to coagulative necrosis
B) Alkalis save the anterior chamber
C) They lead to conjunctival hyperemia with conjunctival necrosis and corneal opacities
D) All of the above are true
E) All of the above are false",
3546,ALLaM 7B,arabic_only,0,1,A,E,A,"يتظاهر التهاب العنبة الخلفي بما يلي:
A) أحد أشكاله التهاب العنبة السلي
B) عادة لا يسبب نقص رؤية
C) العين بيضاء سليمة
D) لا تعالج بموسعات الحدقة
E) كل ما سبق صحيح","Posterior uveitis presents with the following:
A) One form is tuberculous uveitis
B) It usually does not cause vision loss
C) The white of the eye is intact
D) It is not treated with mydriatics
E) All of the above are true",
3547,ALLaM 7B,both_wrong,0,0,C,D,A,"في الجحوظ الغازي: (الخاطئة)
A) يحدث نتيجة كسر في الحجاج الانسي
B) يكون الجحوظ في البدء معتدلا
C) يحتاج لعلاج جراحي سريع
D) يزداد الجحوظ الغازي اذا اكثر المريض من اخراج الهواء من الانف
E) انتباج الجفن يعطي جسها شعورا بالفرقعة الثلجية","In gas exophthalmos: (Incorrect)
A) It occurs as a result of a fracture in the medial orbit
B) The exophthalmos is initially mild
C) It requires prompt surgical treatment
D) Gas exophthalmos increases if the patient frequently blows air through the nose
E) The swelling of the eyelid gives a popping sensation to the palpation of the eyelid",
