id,input,prediction,ground_truth,judge_label
,ما الذي يشكل غمد النخاعين في الجهاز العصبي المركزي؟,ANSWER:,A,Incorrect
,ما الذي يثبط إفراز الـ FSH؟,ANSWER: Progesterone,B,Incorrect
,ماذا تمثل الموجة QRS؟,ANSWER: depolarization,B,Correct
,ما الذي يعتمد عليه هرمون النمو في تأثيره على الخلية الهدف؟,ANSWER: Receptors,D,Correct
,ما الذي يضمن سرعة توصيل كامن الفعل إلى جميع أنحاء الليف العضلي؟,ANSWER: The T-tubules,D,Incorrect
,ما الذي يسمع بوضوح في الحالة الطبيعية للإنسان؟,ANSWER: Sounds,B,Incorrect
,ماذا يحدث لمعدل الترشيح الكبيبي عندما يصبح ضغط الدم 100 ممز؟,ANSWER: A,C,Incorrect
,ما هو المستوى الذي يعد عليه تنظيم الضغط الشرياني؟,ANSWER: The medulla,B,Incorrect
,ما الذي يثبط فعالية جهاز الهضم؟,ANSWER: Stress,D,Incorrect
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,ANSWER: Aortic regurgitation,B,Incorrect
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,ANSWER: closure of the aortic valve,C,Correct
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,ANSWER: enterokinase,A,Correct
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,ANSWER: allows ventricular filling,D,Correct
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,ANSWER: The plateau phase,A,Incorrect
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,ANSWER: Thebes,B,Incorrect
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,ANSWER: Box plot,A,Correct
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,ANSWER: Rank,A,Correct
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,ANSWER: Correlation,B,Incorrect
,ما هي مصادر البيانات السكانية؟,ANSWER: Sources,C,Incorrect
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,ANSWER: Data,A,Correct
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,ANSWER: Continuous,C,Correct
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,ANSWER:,A,Incorrect
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,ANSWER: مخطط,B,Incorrect
,ما هو التوقع الرياضي للعدد الثابت؟,ANSWER: 1.0,B,Incorrect
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,ANSWER: t,C,Incorrect
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,ANSWER: Description,A,Correct
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,ANSWER: To measure the strength,B,Incorrect
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,ANSWER: Polygon,B,Correct
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,ANSWER: The Data,A,Incorrect
,ما هو الإحصاء؟,ANSWER:,B,Incorrect
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,ANSWER: Day surgery,C,Incorrect
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,ANSWER: Play,D,Incorrect
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,ANSWER: Studies,B,Incorrect
,ما هو الغرض من استخدام الجداول التكرارية؟,ANSWER: To assess the frequency,C,Correct
,ما هما نوعا البيانات الموجودان؟,ANSWER:,A,Incorrect
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,ANSWER: The cumulative distribution function,C,Incorrect
,كل متى يتكرر التعداد السكاني عادة؟,ANSWER: Every 10 years,B,Correct
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,ANSWER: The change in population,A,Correct
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,ANSWER: Medical Record,D,Incorrect
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,ANSWER: The Delphi,A,Incorrect
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,ANSWER: Pack-years,A,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,ANSWER: A,B,Incorrect
,ما هي وظائف السجلات الطبية؟,ANSWER: Documentation,C,Incorrect
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,ANSWER: Data,B,Incorrect
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,ANSWER: distribution of chi-squared,A,Correct
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,ANSWER: منظمة الصحة,C,Incorrect
,ما هي الجهة المسؤولة عن السجلات الطبية؟,ANSWER: Medical Records,C,Incorrect
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,ANSWER: The probability of success,C,Incorrect
,ما هو التصنيف الدولي للأمراض؟,ANSWER: ICD,A,Correct
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,ANSWER: The normal distribution,A,Incorrect
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,ANSWER: 10,B,Incorrect
,ما هي قيمة معامل التجديد؟,ANSWER: 0.77,A,Incorrect
,ما هي وحدة المعاينة؟,ANSWER: The unit,C,Incorrect
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,ANSWER: Frequency table,B,Incorrect
,ما هو معدل الوفيات في المشفى؟,ANSWER: Hospital Mortality Rate,C,Incorrect
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,ANSWER: 1.5,A,Correct
,ما هو المجتمع الإحصائي (الجمهرة)؟,ANSWER: A group of individuals,C,Incorrect
,ما هو الرسم البياني الذي يتكون من مجموعة من الأعمدة المتجاورة المقامة على المحور الأفقي الذي تمثل عليه حالات الصفة المدروسة عندما تكون البيانات وصفية وفترات الفئات عندما تكون البيانات كمية ويساوي ارتفاع كل عمود تكرارات الفئة المقام عليها؟,ANSWER: رسم,B,Incorrect
,ما هي طريقة جمع البيانات التي من أمثلتها قياس شدة تأثير نوع من الهرمونات في مجموعة من الفئران؟,ANSWER: Experimental study,A,Correct
,ما نوع المتغير الذي يمثله طول شخص بالغ وقياس السكر في الدم؟,ANSWER: Continuous,C,Correct
,متى يكون المجتمع غير متجانس في العينة غير العشوائية؟,ANSWER: when there is selection bias,C,Incorrect
,ما الذي يعتمد عليه توزيع ستيودنت؟,ANSWER: The distribution of the sample,D,Incorrect
,ما هي محتويات السجل الطبي؟,ANSWER: The medical record,B,Incorrect
,ما هو التصنيف الدولي للأمراض وما الغرض من الرموز والأرقام المستخدمة فيه؟,ANSWER: ICD,B,Incorrect
,ما نوع العينة التي نسحبها إذا كنا أمام مجتمع غير متجانس؟,ANSWER: Sample,C,Incorrect
,ما هو الغرض من استخدام الجداول التكرارية في عرض البيانات؟,ANSWER: Data visualization,C,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم ونسبة الكوليسترول بالدم لعينة من المرضى خلال فترة زمنية معينة؟,ANSWER: A review of medical records,D,Correct
,ما هي أعلى مستويات القياس؟,ANSWER:,C,Incorrect
,ما هو الهدف من تغيير الطرائق في الدراسات بالنسبة للبيانات؟,ANSWER: Reduce Bias,D,Correct
,ما هي طريقة جمع البيانات التي تمتاز بالتكلفة العالية؟,ANSWER: Interview,C,Incorrect
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,ANSWER: The change in population,B,Correct
,ما هو الجزء من الإحصاء الذي يعنى بوصف طبيعة وسلوك الظاهرة المدروسة وعرضها؟,ANSWER: Description,B,Incorrect
,ما هي الفئة التي تشكل قاعدة الهرم السكاني؟,ANSWER: The young,A,Correct
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,ANSWER: There is no linear relationship,A,Correct
,ما هو التكرار المتجمع الهابط لفئة معينة؟,ANSWER: The cumulative incidence,B,Incorrect
,ما هو التوزيع الذي تتبعه التجربة الثنائية الوحيدة؟,ANSWER: 9:3:3:1,A,Incorrect
,ما هو نتاج العوامل المؤثرة في النمو السكاني من مواليد ووفيات وهجرة؟,ANSWER: theory of demographic transition,C,Incorrect
,ما هو المقياس المستخدم لقياس خضاب الدم؟,ANSWER:,D,Incorrect
,ما هو نوع المصدر الذي تمثله البيانات التي نحصل عليها من الشركة أو المؤسسة من واقع مستنداتها وسجلاتها وفواتيرها وتقاريرها الدورية؟,ANSWER: Data Source,A,Incorrect
,ما هي الجهة المسؤولة عن السجلات الطبية؟,ANSWER: Medical Records,C,Incorrect
,ما هو نوع الإحصاء الذي يتضمن جمع البيانات وتنظيمها وتوصيفها وتبويبها وتلخيصها؟,ANSWER: Statistics,A,Incorrect
,ما نوع العينة التي تمثلها مجموعة من المرضى الذين يراجعون طبيباً معيناً عندما يجري عليهم دراسة؟,ANSWER: A convenience sample,B,Correct
,ما نوع العلاقة إذا كانت قيمة بيرسون R=0.92؟,ANSWER: Relationship,A,Incorrect
,ما هي وحدة المعاينة؟,ANSWER: The unit,C,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكولسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,ANSWER: A,D,Incorrect
,ما نوع الارتباط بين المتغير العشوائي X والمتغير التابع Y إذا كان تزايد X يؤدي إلى تزايد Y؟,ANSWER:,C,Incorrect
,"ماذا تعبر عنه العبارة ""احتمال أي حدث لا يزيد عن الواحد""؟",ANSWER: A posteriori,B,Incorrect
,ما تسمى الظاهرة التي يحدث فيها انحدار معدل أطوال الأبناء من معامل المجتمع؟,ANSWER: Regression,A,Incorrect
,ما هي التقديرات التي تستخدم لتقدير نسبة النجاح لمجتمع؟,ANSWER:,C,Incorrect
,ما نوع المتغير العشوائي الذي يدل على عدد القذفات عند قذف قطعة نقود حتى يظهر الوجه H للمرة الأولى؟,ANSWER: Geometric,A,Correct
,ما هو متوسط عدد الأطفال الذي يمكن أن تنجبهم المرأة أحياء إذا أمضت حياتها منذ ميلادها بما يتماشى مع معدلات الخصوبة العمرية في سنة معينة؟,ANSWER: 2.1,C,Incorrect
,ما هي الطريقة التي تمكننا من مراقبة رد الفعل على بعض الأسئلة والحصول على إجابات دقيقة؟,ANSWER:,B,Incorrect
,ما هو نوع البيانات المستخدمة لإنشاء الجدول التكراري؟,ANSWER: Data,D,Incorrect
,ما هي طبيعة الأفراد أو العناصر التي تشكل المجتمع الإحصائي؟,ANSWER: The individuals,A,Incorrect
,ما هو عدد الكريات الحمر في الجسم؟,20-30 trillion,B,Correct
,ما هو معدل وفيات الأمهات الذي يحسب بقسمة عدد الوفيات لدى النساء الحوامل التي حدثت أثناء الحمل أو الولادة أو النفاس على عدد المواليد الأحياء خلال نفس السنة مضروباً في 100000؟,ANSWER: maternal mortality ratio,D,Incorrect
,ما هي المعدلات التي يكون تركيزها على معدلات الخصوبة لفئة معينة من العمر لغرض المقارنة على امتداد زمن ما ودراسة الفروق في ظاهرة الخصوبة بمختلف الأعمار؟,ANSWER: Age-specific fertility rates,A,Correct
,ما هي العلاقة بين المتغيرين عندما يؤدي تزايد المتغير العشوائي x إلى تناقص المتغير التابع y؟,ANSWER: Relationship,A,Incorrect
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن / غير مدخن)؟,ANSWER: Pack-years,A,Incorrect
,ما هي الشروط التي يجب توفرها في مجموعة من المتغيرات العشوائية لتشكل عينة عشوائية؟,ANSWER: Independence,B,Incorrect
,ما هو المستوى الذي يمكن حساب فيه المتوسطات والانحرافات المعيارية ومقاييس العلاقة الخطية؟,ANSWER:,C,Incorrect
,كم يتراوح عدد الفئات غالباً؟,ANSWER: 15,A,Incorrect
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,ANSWER: There is no linear relationship,B,Correct
,ما هو معدل الوفيات الخام؟,ANSWER: The crude death rate,B,Incorrect
,ما هي الجهة المسؤولة عن السجلات الطبية؟,ANSWER: Medical Records,C,Incorrect
,ما هو الغرض من استخدام مخطط الانتشار في الدراسة الإحصائية بين خاصتين؟,ANSWER: To examine the relationship,A,Correct
,ما هو التوقع الرياضي لمجموع متغيرين عشوائيين؟,ANSWER: Linearity of Expectation,B,Correct
,ما هو التكرار المتجمع الصاعد لفئة معينة؟,ANSWER:,A,Incorrect
,ما هي المنطقة التي تتألف من قيم دالة الاختبار قليلة الاحتمال عندما Ho صحيحة؟,ANSWER:,B,Incorrect
,ما هو المجتمع الإحصائي؟,ANSWER: The standard deviation,A,Incorrect
,ما الذي يقوم عليه الإحصاء الاستنتاجي؟,ANSWER: The probability theory,B,Correct
,ما هي الجهة التي تصدر التصنيف الدولي للأمراض؟,ANSWER: منظمة الصحة,A,Incorrect
,ما الذي تختلف تبعاً له دلالات قيم المتغيرات العشوائية؟,ANSWER: The probability distribution,C,Correct
,ما هي الطريقة التي تستخدم فيها بعض التقنيات الإلكترونية للمراقبة والعد وتسجيل الملاحظات؟,ANSWER: Telemetry,A,Correct
,ما الذي يحدد زمن حفظ السجلات الطبية؟,ANSWER: The Health,C,Incorrect
,ما هو التوزيع الذي يتبعه مجموع متغيرات عينة عشوائية حجمها n من توزيع برنولي بالوسيط P؟,ANSWER: Binomial,B,Correct
,ما هي مجموعة قيم المتغير العشوائي x الذي يدل على عدد أخوات طالب ما؟,"ANSWER: 0, 1, 2, 3, ...",B,Incorrect
,ما هو معدل المواليد الخام؟,"ANSWER: The number of live births per 1,000 population",B,Correct
,ما هي الفئة العمرية المهمة جداً من الناحية الصحية والتنموية؟,ANSWER: The first 1000 days,B,Correct
,ما هي الطريقة التي تمتاز بوصول الإجابات خلال وقت قصير وتتميز ببساطتها وقلة تكاليفها وسرعتها؟,ANSWER: Rapid,B,Incorrect
,ما هو المخطط الذي يساعد بدراسة العلاقة بين متغيرين وطبيعتها؟,ANSWER: Scatter plot,D,Correct
,ما الذي يحدد زمن حفظ السجلات الطبية في المشفى؟,ANSWER: The Joint Commission,C,Incorrect
,ما هو التوزيع الذي يستخدم في اختبار الفرضيات حول ميل خط الانحدار؟,ANSWER: t,A,Correct
,ما هي أسباب تفضيل أسلوب العينة على أسلوب الحصر الشامل؟,ANSWER: Cost-effectiveness,A,Correct
,ما هو السجل الذي يهدف إلى تجميع المعلومات عن المريض؟,ANSWER: Medical Record,D,Correct
,ما هو نوع التوزيع الإحصائي إذا علمت أن احتمال شفاء مريض مصاب بالزكام خلال أسبوع دون اللجوء للطبيب هو 0.6 وكان لدينا 10 مرضى بالزكام ولم يراجعوا الطبيب؟,ANSWER: Binomial,B,Correct
,ما هو الشريان الذي ينزف غالباً من قرحة اثني عشرية؟,ANSWER:,B,Incorrect
,ما هي الأورام التي تعالج في القسم البعيد للمعدة؟,ANSWER: GIST,D,Incorrect
,ما هو التشخيص للآفة التي قد تسبب فقراً دموياً والنزف الحاد منها غير شائع والتي تم اكتشافها بالتنظير الهضمي العلوي لرجل عمره 55 سنة؟,ANSWER: Gastric angiodysplasia,B,Correct
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,ANSWER: Assess,C,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 45 سنة تشكو من ألم في ثديها الأيسر لمدة أسبوعين مع وجود خيط يشبه الحبل مؤلم وأودة بارزة فوقه بالفحص السريري؟,ANSWER: A,D,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 عاماً من أصول آسيوية وصلت إلى بريطانيا تشكو من كتلة غير مؤلمة في ثديها الأيمن منذ عدة أشهر مع نز الخراج في إبطها الأيمن الذي يشفى ويعاود من جديد؟,ANSWER: Cancer,B,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 25 سنة راجعت بكتلة شاهدتها صدفة منذ 3 أسابيع في ثديها الأيسر ويمكن تحريك الكتلة من قبل المريضة ضمن نسيج الثدي؟,ANSWER: Fibroadenoma,D,Correct
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 50 عاماً تعاني من ألم واحمرار في الثدي الأيمن منذ شهر وقد عولجت بالصادات لمدة أسبوعين دون تحسن وازدادت الحالة سوءاً؟,ANSWER: Cancer,C,Correct
,ما هو التشخيص المحتمل لمريضة مسنة مشخص لديها سابقاً داء هاشيموتو وتراجع بعقدة قاسية غير منتظمة في الفص الدرقي الأيمن؟,ANSWER: Cancer,C,Correct
,ما هو التشخيص المحتمل لطفل يبلغ من العمر 12 سنة يراجع بعقدة درقية مع ضخامة عقد لمفية ناحية؟,ANSWER: Infection,D,Incorrect
,ما هو التشخيص المحتمل لمريضة في منتصف العمر تعاني من سلعة درقية لفترة طويلة مع تضخم الفص الأيمن أكبر من الأيسر وهي سريرياً في حالة سواء درقي؟,ANSWER: A,C,Incorrect
,ما هو التشخيص الأكثر احتمالاً لفتاة في الربيع الخامس تشكو من عسرة تنفس مع وجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان؟,ANSWER: Cystis,B,Incorrect
,ما هو العلاج غير المرغوب به في حالة شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين مع وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة وفرط نشاط درق بدني؟,ANSWER: Propylthiouracil,C,Incorrect
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,ANSWER: Nutritional counseling,B,Correct
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية Sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,ANSWER: Nutritional counseling,C,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 25 سنة يعاني من عدم ارتياح عام ونقصان في الوزن وترفع حروري وبراز ملطخ بالدم على نحو متقطع خلال الست أسابيع الأخيرة بعد عودته من شبه القارة الهندية حيث عمل هناك لمدة ستة أشهر، مع وجود كبدية ومضض في الربع العلوي الأيمن وإيكو يظهر جوفا ناقص الصدى في الفص الكبدي الأيمن ذو حوا,ANSWER:,B,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 50 سنة يعاني من أصمية حديثة وألم في الربع العلوي الأيمن لمدة 3-4 أشهر مع فحص سريري سلبي ووظائف كبد طبيعية وتنظير هضمي علوي طبيعي بينما أظهر الإيكو وجود آفة كيسية وحيدة تبلغ 6 سم؟,ANSWER: Neoplasm of the bile duct,D,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 30 سنة تعاني من ألم مستمر في الربع العلوي الأيمن من البطن مع إقياء وارتفاع حرارة وإيجابية علامة مورفي؟,ANSWER: A,B,Incorrect
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 60 سنة لديه سابقة حصيات مرارية يراجع بقصة ألم بطني شديد ومستمر لمدة 6 ساعات وبالفحص السريري كان المريض غير مرتاح ومصدوم مع انتفاخ البطن ومضض راجع معممين؟,ANSWER: Ileus,D,Incorrect
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 56 سنة يعاني من ألم شديد في أعلى البطن منذ أسبوع مع حمى متقطعة وعدم راحة شديدة مع وجود علامات لتخريش بريتواني في الربع العلوي الأيمن مع جس كتلة؟,ANSWER: A,A,Correct
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 60 سنة يراجع بقصة ألم بطني ويرقان وحرارة مع عروءات؟,ANSWER: obstruction,D,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 سنة عولجت لالتهاب مرارة حاد حيث لوحظ وجود مرارة مجسوسة غير ممضة، لم يكن هناك ترفع حروري وكانت المريضة بشكل عام بصحة جيدة؟,ANSWER: Acalculous cholecystitis,C,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 80 سنة لديه تصبغ جلدي ملحوظ ونسيج ندبي ولديه ندبات بطنية لاستئصال كظر ثنائي الجانب؟,ANSWER: Addison,C,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 48 سنة يعاني من اضطراب رئوي وصداع وارتفاع ضغط؟,ANSWER: Hypertensive crisis,C,Incorrect
,ما هو التشخيص المحتمل لمريض ربو مع تفاقم متكرر لحالته تطور لديه بشكل تدريجي شعرانية مع بدانة جذعية وكدمات؟,ANSWER: Cushing's syndrome,A,Correct
,ما هو التشخيص المحتمل لسيدة حامل تبلغ من العمر 30 سنة تبين أثناء إجراء ايكو بطن لها وجود كتلة متكلسة في الشرسوف يبلغ قطرها 1 سم مع سماع لغط في منطقة الشرسوف دون وجود أي أعراض؟,ANSWER: Fibroadenoma,C,Incorrect
,ما هو التشخيص الأكثر احتمالاً لطفل عمره 7 سنوات يعاني من فقر دم منجلي ويشكو منذ ساعتين من ألم بطني حاد في الربع العلوي الأيسر مع ضغط 60/100 ملم زئبقي ونبض 110 ن/د وحرارة 37 درجة ومضض في الربع العلوي الأيسر للبطن بدون إيلام مرتد مع صعوبة جس الطحال وخضاب 6.1 غ/دل؟,ANSWER: sequestration,A,Correct
,ما هي نسبة الاستفادة من استئصال الطحال في حالة سيدة عمرها 40 سنة تعاني من فرفرية مناعية مزمنة معندة على العلاج بالستيروئيدات؟,ANSWER: 70-80%,A,Incorrect
,ما هي الخطوة التالية في تدبير مريض بعمر 70 سنة دون سوابق جراحية يعاني من ألم بطني متقطع منذ أسبوع وتوسع بطني وإقياء مستمر منذ يوم، مع عدم وجود فتوق بالفحص وتعداد 3000 كرية بيضاء / مم؟,ANSWER: CT scan,D,Correct
,ما هي الخطوة التالية في تدبير مريض بعمر 70 سنة دون سوابق جراحية يعاني من ألم بطني متقطع منذ أسبوع وتوسع بطني وإقياء مستمر منذ يوم، مع عدم وجود فتوق بالفحص وتعداد 3000 كرية بيضاء / مم؟,ANSWER: CT scan,D,Correct
,ما هي الخطوة التالية في تدبير شاب عمره 20 سنة راجع الإسعاف بعد 20 يوماً من استئصال زائدة ملتهبة ويعاني من إقياء مع تمدد بطن وإيلام خفيف، وتعداد WBC كان 14000 كرية/مم3 والكهارل طبيعية؟,ANSWER: CT scan,A,Correct
,ما هي العلامات الأكثر توافقاً مع بالغ عمره 45 سنة لديه ألم بطني حاد وتم تشخيصه بالتهاب مرارة حاد؟,ANSWER: Murphy sign,B,Correct
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,ANSWER: Assess,C,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 70 سنة تطور لديه بعد 3 أيام من احتشاء قلبي ألم بطني مع تعدد البطن وخفوت في أصوات الأمعاء وتحليل غازات الدم يشير إلى احمضاض استقلابي؟,ANSWER: Ischemia,B,Correct
,ما هي القاعدة الجراحية الأصح حالياً في مراقبة المريض أثناء تدبير مريض الانسداد المعوي ووضع القرار الجراحي المناسب في المراكز الجراحية المتطورة؟,ANSWER: Monitoring,D,Incorrect
,ما هو التشخيص المحتمل للمريضة إذا كانت الصورة البسيطة تدل على سويات معوية دقيقة وغياب لارتسام الكولونات وكانت مقاطع التصوير الطبقي المحوري تشير لتوسع عرى المعي؟,ANSWER: Obstruction,D,Correct
,ما هو التشخيص الأقوى لمريض عمره 65 سنة تطور لديه ألم بطني حاد مفاجئ مستمر في الربع العلوي الأيمن منذ ساعة، تلاه آلام مغصية سرية مع غثيان، والفحص السريري يبدي سحنة سمية مع فحص بطني سوي تقريباً؟,ANSWER: 1,D,Incorrect
,ما هو التشخيص المحتمل في المريضة التي تظهر صورتها البسيطة سويات معوية دقيقة وغياب الارتسام الكولوني، وتشير مقاطع التصوير الطبقي المحوري لتوسع عرى المعي الدقيق وزيادة في شحم المساريقا مع عدم ارتسام الكولون بالكامل؟,ANSWER: Atresia of the colon,D,Incorrect
,ما هو التشخيص لمريض عمره 60 سنة مصاب بداء كرون منذ عشر سنوات راجع المشفى بقصة حمى وعرواءات تلاها خروج هواء ومفرزات معوية عند التبول؟,ANSWER: Fistula,A,Correct
,ما هي الحالة التي لا تدخل في التشخيص التفريقي لطفلة عمرها 10 سنوات تعاني منذ ساعتين من ألم حفرة حرقفية يمنى دون إيلام مرتد؟,ANSWER: A,C,Incorrect
,ما هو التشخيص المحتمل لمريضة عمرها 50 سنة تعرضت لألم بطني حاد طاعن منذ نصف ساعة في الشرسوف تعمم في أنحاء البطن مع إقياءات بنية اللون وفحص البطن لين؟,ANSWER: Perforated peptic ulcer,B,Correct
,ما هو الفحص الذي يجب إجراؤه أولاً لمريض يشتكي من ألم بطني حاد ومفاجئ؟,ANSWER: Examination,C,Incorrect
,ما هو التشخيص الأقوى لمريض عمره 65 سنة تطور لديه ألم بطني حاد مفاجئ ومستمر في الربع السفلي الأيمن منذ ساعة، تلاه آلام مغصة سرية مع غثيان، والفحص السريري يبدي سحنة سمية مع فحص بطن سوي تقريباً؟,ANSWER:  Appendicitis,D,Incorrect
,ما هي الخطوة الأولى الأهم في تدبير شاب عمره 32 سنة يراجع قسم الطوارئ بقصة إقياء كميات كبيرة من الدم الأحمر القاني؟,ANSWER: Assess ABC,C,Correct
,ما هو التشخيص للآفة التي قد تسبب فقراً دموياً والنزف الحاد منها غير شائع والتي تم اكتشافها بالتنظير الهضمي العلوي لرجل عمره 55 سنة؟,ANSWER: Gastric angiodysplasia,B,Correct
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,ANSWER: Assess,C,Incorrect
,ما هو العلاج الأمثل لمريض عمره 40 سنة وجد لديه بالتنظير الهضمي العلوي لمفوما معدية؟,ANSWER: Chemotherapy,D,Correct
,ما هو التشخيص المحتمل لطفل يبلغ من العمر 12 سنة يراجع بعقدة درقية مع ضخامة عقد لمفية ناحية؟,ANSWER: Infection,D,Incorrect
,ما هو التشخيص المحتمل لمريضة في منتصف العمر تعاني من سلعة درقية لفترة طويلة مع تضخم الفص الأيمن أكبر من الأيسر وهي سريرياً في حالة سواء درقي؟,ANSWER: A,C,Incorrect
,ما هو التشخيص الأكثر احتمالاً لفتاة في الربيع الخامس تشكو من عسرة تنفس مع وجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان؟,ANSWER: Cystis,B,Incorrect
,ما هو العلاج غير المرغوب به في حالة شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين مع وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة وفرط نشاط درق بدني؟,ANSWER: Propylthiouracil,C,Incorrect
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية Sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,ANSWER: Nutritional counseling,C,Incorrect
