id,input,prediction,ground_truth,judge_label
,ما هي الأسباب التي تُعزى إليها ظاهرة الانتشار الخلفي المترابط؟,الوراثة,B,Incorrect
,ما الذي يحدث مباشرة قبل صوت القلب الثاني؟,إغلاق الصمامات الأبهري والريدي,C,Correct
,ما هو الأنزيم المعوي الذي يحول مولد التربسين إلى تربسين؟,انتروكيناز,A,Correct
,ما هي أهمية التأخير الذي يحدث أثناء مرور كامن الفعل في العقدة الأذينية البطينية؟,الامتلاء البطيني,D,Correct
,ما هو سبب ظهور طور الهضبة في كامن فعل العضلة القلبية؟,إغلاق الصمامات,A,Incorrect
,ما الأقنية التي يسبب انتفاحها بطور الهضبة في كمون عمل الليف العضلي القلبي؟,الأقنية الإكليلية,B,Incorrect
,ما هو المخطط الذي عبارة عن صندوق ذو قرنين ممتدين بشكل موازي للمحور الشاقولي الذي تتوزع عليه القياسات؟,مخطط صندوقية-اشوار,A,Incorrect
,ما هو المقياس الذي يسمح بترتيب السمات دون اعتبار لتساوي الفروق بين أي رتبتين؟,ترتيب,A,Incorrect
,ماذا يعني أن تكون قيمة معامل الارتباط تساوي −0.92؟,علاقة سلبية قوية,B,Correct
,ما هي مصادر البيانات السكانية؟,سجلات السكان,C,Incorrect
,ماذا نحصل عليه بعد تحديد مجتمع الدراسة والعينة وقياس قيم المتغير على أفراد العينة؟,بيانات,A,Correct
,ما هو نوع المتغير الذي يمثله عدد الكريات الحمر؟,متغير عددي تكراري,C,Incorrect
,ما هو المقياس الذي تكون فيه قيمة الصفر نسبية وليست مطلقة؟,مقياس نسبة,A,Incorrect
,ما هو مخطط تنظيم البيانات الذي يشبه أسلوب الجداول التكرارية والأعمدة؟,مخطط شريطي,B,Incorrect
,ما هو التوقع الرياضي للعدد الثابت؟,1.0,B,Incorrect
,ما هو التوزيع المستخدم من أجل اختبار الفروض حول معامل الارتباط الخطي؟,توزيع t,C,Correct
,ما هو الإحصاء الذي يسعى لعرض وتوضيح سلوك الظاهرة؟,التصنيف,A,Incorrect
,ما هو الغرض الرئيسي من حساب معامل الارتباط الخطي؟,قياس القوة والاتجاه بين متغيرين,B,Correct
,ما هو الخط المنكسر الذي يصل النقاط التي فواصلها مراكز الفئات وترتيبها تكرارات الفئات؟,مخطط الفئات التكرارية,B,Incorrect
,من أين نحصل على المصادر الداخلية لجمع البيانات؟,من داخل المنظمة,A,Correct
,ما هو الإحصاء؟,تواتر,B,Incorrect
,ماذا يحتسب اليوم إذا قُبل المريض في يوم وتخرج في نفس اليوم؟,يوم واحد,C,Incorrect
,ما هي طريقة جمع البيانات التي تتناسب مع الأطفال؟,الملاحظة,D,Incorrect
,ما هي الدراسات التي بحكم الميدان تنفيذ العمل وجمع البيانات؟,دراسات ميدانية,B,Correct
,ما هو الغرض من استخدام الجداول التكرارية؟,تقييم التكرار,C,Correct
,ما هما نوعا البيانات الموجودان؟,كيفية ونتائج,A,Incorrect
,ما الذي تعطينا إياه دالة التوزيع الاحتمالي المتجمع؟,الاحتمال التراكمي,C,Correct
,كل متى يتكرر التعداد السكاني عادة؟,كل 10 سنوات,B,Correct
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,النمو السكاني,A,Incorrect
,ما هو المسجل الذي يهدف إلى تجميع المعلومات عن المرضى؟,سجل طبي,D,Incorrect
,ما هي من أقدم الطرق المستخدمة لجمع البيانات لمراقبة الكثير من الظواهر لا سيما التي يصعب السؤال عنها؟,الملاحظة,A,Correct
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن - غير مدخن)؟,تاريخ التدخين,A,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكوليسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,دراسة مقطعية,B,Incorrect
,ما هي وظائف السجلات الطبية؟,توثيق الرعاية الطبية، التواصل بين مقدمي الرعاية الصحية، التأمين، التعليم، البحث، التقييم، التحسين الجودة، الامتثال للقوانين.,C,Incorrect
,ما هو المقياس الذي يمكن استخدام الطرق الإحصائية الوسيطية فيه؟,مقياس ترددي,B,Incorrect
,ما هو التوزيع الذي يتبعه مربع المتغير العشوائي Z² إذا كان للمتغير العشوائي Z توزيع طبيعي معياري؟,توزيع كاي مربع,A,Correct
,ما هي المنظمة التي وضعت التصنيف الدولي للأمراض؟,المنظمة العالمية للصحة,C,Correct
,ما هي الجهة المسؤولة عن السجلات الطبية؟,الادارة الطبية,C,Incorrect
,ما هو التوقع الرياضي لمتحول عشوائي يخضع لتوزيع برنولي؟,الترجيع,C,Incorrect
,ما هو التصنيف الدولي للأمراض؟,التصنيف الدولي للأمراض,A,Incorrect
,ما هو المستقيم الذي يكون منحنى التوزيع الطبيعي المعياري مناظراً حوله؟,المتوسط,A,Correct
,ما هي أيام الخدمة الإجمالية للمرضى الداخليين؟,أيام الخدمة الإجمالية,B,Incorrect
,ما هي قيمة معامل التجديد؟,0.7,A,Incorrect
,ما هي وحدة المعاينة؟,ميكروسكوب,C,Incorrect
,ما هو الجدول التكراري الذي يضم عدد البيانات في فئة معينة وكل الفئات التي تسبقها؟,التراكم التكراري,B,Correct
,ما هو معدل الوفيات في المشفى؟,معدل الوفيات في المستشفى,C,Incorrect
,ما هو متوسط التوزيع الاحتمالي في تجربة رمي قطعة نقود 3 مرات متتالية حيث x تدل على عدد ظهور H؟,ثنائية,A,Incorrect
,ما هو المجتمع الإحصائي (الجمهرة)؟,المجتمع الإحصائي,C,Incorrect
,ما هو الرسم البياني الذي يتكون من مجموعة من الأعمدة المتجاورة المقامة على المحور الأفقي الذي تمثل عليه حالات الصفة المدروسة عندما تكون البيانات وصفية وفترات الفئات عندما تكون البيانات كمية ويساوي ارتفاع كل عمود تكرارات الفئة المقام عليها؟,مخطط شريطي,B,Incorrect
,ما هي طريقة جمع البيانات التي من أمثلتها قياس شدة تأثير نوع من الهرمونات في مجموعة من الفئران؟,الدراسة التجريبية,A,Correct
,ما نوع المتغير الذي يمثله طول شخص بالغ وقياس السكر في الدم؟,مستمر,C,Correct
,متى يكون المجتمع غير متجانس في العينة غير العشوائية؟,عندما يكون هناك اختلاف في الخصائص بين أفراد المجتمع,C,Incorrect
,ما الذي يعتمد عليه توزيع ستيودنت؟,توزيع طبيعي,D,Incorrect
,ما هي محتويات السجل الطبي؟,بيانات المريض، الشكاوى، التاريخ الطبي، الفحص السريري، التشخيص، الخطة العلاجية، المستندات الطبية,B,Incorrect
,ما هو التصنيف الدولي للأمراض وما الغرض من الرموز والأرقام المستخدمة فيه؟,"التصنيف الدولي للأمراض، أو ICD، هو نظام تصنيف عالمي للأمراض والظروف الطبية الأخرى. الغرض من الرموز والأرقام المستخدمة في ICD هو توفير طريقة موحدة لتسجيل وتشفير التشخيصات والعلل والأعراض والأسباب الرئيسية للزيارة الطبية. هذا التصنيف يهدف إلى:

1. **التوحيد**: توفير لغة مشتركة للتواصل بين المهنيين الصحيين في جميع أنحاء العالم.
2. **الاستاتيكا الصحية**: جمع البيانات الصحية على مستوى العالم، مما يساعد في تحليل الاتجاهات الصحية، التخطيط الصحي، وتخصيص الموارد.
3. **البحث**: تسهيل البحث الطبي",B,Correct
,ما نوع العينة التي نسحبها إذا كنا أمام مجتمع غير متجانس؟,عينة عشوائية متراتبة,C,Correct
,ما هو الغرض من استخدام الجداول التكرارية في عرض البيانات؟,تكرار البيانات,C,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم ونسبة الكوليسترول بالدم لعينة من المرضى خلال فترة زمنية معينة؟,دراسة طولية,D,Incorrect
,ما هي أعلى مستويات القياس؟,الترتيب,C,Incorrect
,ما هو الهدف من تغيير الطرائق في الدراسات بالنسبة للبيانات؟,تحسين الدقة,D,Incorrect
,ما هي طريقة جمع البيانات التي تمتاز بالتكلفة العالية؟,الملاحظة,C,Incorrect
,ما هو الفارق في عدد السكان بين تعدادين متعاقبين تفصلهما فترة معينة كعشر سنوات؟,النمو السكاني,B,Incorrect
,ما هو الجزء من الإحصاء الذي يعنى بوصف طبيعة وسلوك الظاهرة المدروسة وعرضها؟,الوصفية,B,Correct
,ما هي الفئة التي تشكل قاعدة الهرم السكاني؟,الفئة العمرية 0-14 سنة,A,Correct
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,الارتباط الخطي بين المتغيرين غير موجود,A,Correct
,ما هو التكرار المتجمع الهابط لفئة معينة؟,نسبة التكرار للصفوف السابقة,B,Incorrect
,ما هو التوزيع الذي تتبعه التجربة الثنائية الوحيدة؟,توزيع ثنائية,A,Incorrect
,ما هو نتاج العوامل المؤثرة في النمو السكاني من مواليد ووفيات وهجرة؟,تغير سكاني,C,Incorrect
,ما هو المقياس المستخدم لقياس خضاب الدم؟,ميلليغرام لكل ديسيلتر,D,Incorrect
,ما هو نوع المصدر الذي تمثله البيانات التي نحصل عليها من الشركة أو المؤسسة من واقع مستنداتها وسجلاتها وفواتيرها وتقاريرها الدورية؟,بيانات أولية,A,Incorrect
,ما هي الجهة المسؤولة عن السجلات الطبية؟,الادارة الطبية,C,Incorrect
,ما هو نوع الإحصاء الذي يتضمن جمع البيانات وتنظيمها وتوصيفها وتبويبها وتلخيصها؟,إحصاء وصفي,A,Correct
,ما نوع العينة التي تمثلها مجموعة من المرضى الذين يراجعون طبيباً معيناً عندما يجري عليهم دراسة؟,عينة متحيزة,B,Correct
,ما نوع العلاقة إذا كانت قيمة بيرسون R=0.92؟,علاقة إيجابية قوية,A,Correct
,ما هي وحدة المعاينة؟,ميكروسكوب,C,Incorrect
,ما هي الطريقة التي يتم بها الحصول على بيانات تتعلق بضغط الدم وسرعة نبضات القلب ونسبة الكولسترول في الدم لعينة من المرضى خلال فترة أسبوع؟,دراسة مقطعية,D,Incorrect
,ما نوع الارتباط بين المتغير العشوائي X والمتغير التابع Y إذا كان تزايد X يؤدي إلى تزايد Y؟,ارتباط إيجابي,C,Correct
,"ماذا تعبر عنه العبارة ""احتمال أي حدث لا يزيد عن الواحد""؟",قوانين الاحتمال,B,Incorrect
,ما تسمى الظاهرة التي يحدث فيها انحدار معدل أطوال الأبناء من معامل المجتمع؟,انحدار ريجن,A,Incorrect
,ما هي التقديرات التي تستخدم لتقدير نسبة النجاح لمجتمع؟,التقديرات النقطية,C,Incorrect
,ما نوع المتغير العشوائي الذي يدل على عدد القذفات عند قذف قطعة نقود حتى يظهر الوجه H للمرة الأولى؟,توزيع برنولي,A,Incorrect
,ما هو متوسط عدد الأطفال الذي يمكن أن تنجبهم المرأة أحياء إذا أمضت حياتها منذ ميلادها بما يتماشى مع معدلات الخصوبة العمرية في سنة معينة؟,معدل الخصوبة الكلي,C,Correct
,ما هي الطريقة التي تمكننا من مراقبة رد الفعل على بعض الأسئلة والحصول على إجابات دقيقة؟,الطريقة المقابلة,B,Incorrect
,ما هو نوع البيانات المستخدمة لإنشاء الجدول التكراري؟,بيانات تكرارية,D,Incorrect
,ما هي طبيعة الأفراد أو العناصر التي تشكل المجتمع الإحصائي؟,فرديات,A,Correct
,ما هو عدد الكريات الحمر في الجسم؟,4.5-5.5 مليون خلية/ملم³,B,Correct
,ما هو معدل وفيات الأمهات الذي يحسب بقسمة عدد الوفيات لدى النساء الحوامل التي حدثت أثناء الحمل أو الولادة أو النفاس على عدد المواليد الأحياء خلال نفس السنة مضروباً في 100000؟,معدل وفيات الأمهات,D,Incorrect
,ما هي المعدلات التي يكون تركيزها على معدلات الخصوبة لفئة معينة من العمر لغرض المقارنة على امتداد زمن ما ودراسة الفروق في ظاهرة الخصوبة بمختلف الأعمار؟,معدلات الخصوبة النوعية,A,Correct
,ما هي العلاقة بين المتغيرين عندما يؤدي تزايد المتغير العشوائي x إلى تناقص المتغير التابع y؟,سالب,A,Correct
,ما هو المقياس المستخدم لوصف حالة التدخين (مدخن / غير مدخن)؟,تاريخ التدخين,A,Incorrect
,ما هي الشروط التي يجب توفرها في مجموعة من المتغيرات العشوائية لتشكل عينة عشوائية؟,استقلال، نفس التوزيع,B,Correct
,ما هو المستوى الذي يمكن حساب فيه المتوسطات والانحرافات المعيارية ومقاييس العلاقة الخطية؟,المستوى المتغير,C,Incorrect
,كم يتراوح عدد الفئات غالباً؟,5 إلى 12,A,Incorrect
,ما هي فرضية العدم لاختبار الفرضيات حول معامل الارتباط الخطي لبيرسون؟,الارتباط الخطي بين المتغيرين غير موجود,B,Correct
,ما هو معدل الوفيات الخام؟,معدل الوفيات الخام,B,Incorrect
,ما هي الجهة المسؤولة عن السجلات الطبية؟,الادارة الطبية,C,Incorrect
,ما هو الغرض من استخدام مخطط الانتشار في الدراسة الإحصائية بين خاصتين؟,العلاقة بين المتغيرات,A,Correct
,ما هو التوقع الرياضي لمجموع متغيرين عشوائيين؟,جذع العصب الشوكي,B,Incorrect
,ما هو التكرار المتجمع الصاعد لفئة معينة؟,النسبة المئوية التراكمية,A,Incorrect
,ما هي المنطقة التي تتألف من قيم دالة الاختبار قليلة الاحتمال عندما Ho صحيحة؟,المنطقة الحرام,B,Incorrect
,ما هو المجتمع الإحصائي؟,مجتمع الإحصائي,A,Incorrect
,ما الذي يقوم عليه الإحصاء الاستنتاجي؟,الاحتمالات,B,Correct
,ما هي الجهة التي تصدر التصنيف الدولي للأمراض؟,المنظمة العالمية للصحة,A,Correct
,ما الذي تختلف تبعاً له دلالات قيم المتغيرات العشوائية؟,الظروف,C,Incorrect
,ما هي الطريقة التي تستخدم فيها بعض التقنيات الإلكترونية للمراقبة والعد وتسجيل الملاحظات؟,التليصين,A,Incorrect
,ما الذي يحدد زمن حفظ السجلات الطبية؟,القوانين المحلية,C,Correct
,ما هو التوزيع الذي يتبعه مجموع متغيرات عينة عشوائية حجمها n من توزيع برنولي بالوسيط P؟,ثنائي,B,Incorrect
,ما هي مجموعة قيم المتغير العشوائي x الذي يدل على عدد أخوات طالب ما؟,"0,1,2,3,...",B,Correct
,ما هو معدل المواليد الخام؟,عدد المواليد الحيين لكل 1000 من السكان في السنة,B,Correct
,ما هي الفئة العمرية المهمة جداً من الناحية الصحية والتنموية؟,من 0 إلى 5 سنوات,B,Incorrect
,ما هي الطريقة التي تمتاز بوصول الإجابات خلال وقت قصير وتتميز ببساطتها وقلة تكاليفها وسرعتها؟,استبيان,B,Correct
,ما هو المخطط الذي يساعد بدراسة العلاقة بين متغيرين وطبيعتها؟,الرسم البياني المبعثر,D,Correct
,ما الذي يحدد زمن حفظ السجلات الطبية في المشفى؟,القوانين المحلية,C,Correct
,ما هو التوزيع الذي يستخدم في اختبار الفرضيات حول ميل خط الانحدار؟,ت-ستودنت,A,Correct
,ما هي أسباب تفضيل أسلوب العينة على أسلوب الحصر الشامل؟,تكلفة أقل، وقت أقل، سهولة التنفيذ,A,Correct
,ما هو السجل الذي يهدف إلى تجميع المعلومات عن المريض؟,سجل طبي,D,Incorrect
,ما هو نوع التوزيع الإحصائي إذا علمت أن احتمال شفاء مريض مصاب بالزكام خلال أسبوع دون اللجوء للطبيب هو 0.6 وكان لدينا 10 مرضى بالزكام ولم يراجعوا الطبيب؟,ثنائي,B,Correct
,ما هو الشريان الذي ينزف غالباً من قرحة اثني عشرية؟,شريان ثني عشري العلوي الخلفي,B,Correct
,ما هي الأورام التي تعالج في القسم البعيد للمعدة؟,ورم جاسترينوم,D,Incorrect
,ما هو التشخيص للآفة التي قد تسبب فقراً دموياً والنزف الحاد منها غير شائع والتي تم اكتشافها بالتنظير الهضمي العلوي لرجل عمره 55 سنة؟,قرحة دوودنالية,B,Incorrect
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,استقرار المريض,C,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 45 سنة تشكو من ألم في ثديها الأيسر لمدة أسبوعين مع وجود خيط يشبه الحبل مؤلم وأودة بارزة فوقه بالفحص السريري؟,ورم ثديي مع التهاب في القنوات,D,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 عاماً من أصول آسيوية وصلت إلى بريطانيا تشكو من كتلة غير مؤلمة في ثديها الأيمن منذ عدة أشهر مع نز الخراج في إبطها الأيمن الذي يشفى ويعاود من جديد؟,سرطان الثدي,B,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 25 سنة راجعت بكتلة شاهدتها صدفة منذ 3 أسابيع في ثديها الأيسر ويمكن تحريك الكتلة من قبل المريضة ضمن نسيج الثدي؟,ورم ليفي ثديي,D,Correct
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 50 عاماً تعاني من ألم واحمرار في الثدي الأيمن منذ شهر وقد عولجت بالصادات لمدة أسبوعين دون تحسن وازدادت الحالة سوءاً؟,سرطان الثدي,C,Incorrect
,ما هو التشخيص المحتمل لمريضة مسنة مشخص لديها سابقاً داء هاشيموتو وتراجع بعقدة قاسية غير منتظمة في الفص الدرقي الأيمن؟,سرطان الغدة الدرقية,C,Incorrect
,ما هو التشخيص المحتمل لطفل يبلغ من العمر 12 سنة يراجع بعقدة درقية مع ضخامة عقد لمفية ناحية؟,ورم هودجكين,D,Incorrect
,ما هو التشخيص المحتمل لمريضة في منتصف العمر تعاني من سلعة درقية لفترة طويلة مع تضخم الفص الأيمن أكبر من الأيسر وهي سريرياً في حالة سواء درقي؟,أورام درقية حميدة,C,Incorrect
,ما هو التشخيص الأكثر احتمالاً لفتاة في الربيع الخامس تشكو من عسرة تنفس مع وجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان؟,ورم ليمفاوي,B,Incorrect
,ما هو العلاج غير المرغوب به في حالة شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين مع وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة وفرط نشاط درق بدني؟,يود,C,Incorrect
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,تقييم ما قبل الجراحة,B,Incorrect
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية Sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,تقييم ما قبل الجراحة,C,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 25 سنة يعاني من عدم ارتياح عام ونقصان في الوزن وترفع حروري وبراز ملطخ بالدم على نحو متقطع خلال الست أسابيع الأخيرة بعد عودته من شبه القارة الهندية حيث عمل هناك لمدة ستة أشهر، مع وجود كبدية ومضض في الربع العلوي الأيمن وإيكو يظهر جوفا ناقص الصدى في الفص الكبدي الأيمن ذو حوا,ANSWER: ابيضاض الدم المونوسيتي,B,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 50 سنة يعاني من أصمية حديثة وألم في الربع العلوي الأيمن لمدة 3-4 أشهر مع فحص سريري سلبي ووظائف كبد طبيعية وتنظير هضمي علوي طبيعي بينما أظهر الإيكو وجود آفة كيسية وحيدة تبلغ 6 سم؟,أورام كيسية في القنوات الصفراوية,D,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 30 سنة تعاني من ألم مستمر في الربع العلوي الأيمن من البطن مع إقياء وارتفاع حرارة وإيجابية علامة مورفي؟,تليف كبيبي,B,Incorrect
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 60 سنة لديه سابقة حصيات مرارية يراجع بقصة ألم بطني شديد ومستمر لمدة 6 ساعات وبالفحص السريري كان المريض غير مرتاح ومصدوم مع انتفاخ البطن ومضض راجع معممين؟,تليف كولي,D,Incorrect
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 56 سنة يعاني من ألم شديد في أعلى البطن منذ أسبوع مع حمى متقطعة وعدم راحة شديدة مع وجود علامات لتخريش بريتواني في الربع العلوي الأيمن مع جس كتلة؟,تليف كيسي,A,Incorrect
,ما هو التشخيص المحتمل لمريض يبلغ من العمر 60 سنة يراجع بقصة ألم بطني ويرقان وحرارة مع عروءات؟,الانثقاب اليرقي,D,Incorrect
,ما هو التشخيص المحتمل لمريضة تبلغ من العمر 40 سنة عولجت لالتهاب مرارة حاد حيث لوحظ وجود مرارة مجسوسة غير ممضة، لم يكن هناك ترفع حروري وكانت المريضة بشكل عام بصحة جيدة؟,مرارة متحجرة,C,Incorrect
,ما هو التشخيص المحتمل لمريض عمره 80 سنة لديه تصبغ جلدي ملحوظ ونسيج ندبي ولديه ندبات بطنية لاستئصال كظر ثنائي الجانب؟,مرض أديسون,C,Correct
,ما هو التشخيص المحتمل لمريض عمره 48 سنة يعاني من اضطراب رئوي وصداع وارتفاع ضغط؟,ذئبة حميدة,C,Incorrect
,ما هو التشخيص المحتمل لمريض ربو مع تفاقم متكرر لحالته تطور لديه بشكل تدريجي شعرانية مع بدانة جذعية وكدمات؟,متلازمة كوشينغ,A,Correct
,ما هو التشخيص المحتمل لسيدة حامل تبلغ من العمر 30 سنة تبين أثناء إجراء ايكو بطن لها وجود كتلة متكلسة في الشرسوف يبلغ قطرها 1 سم مع سماع لغط في منطقة الشرسوف دون وجود أي أعراض؟,ورم شحمي,C,Incorrect
,ما هو التشخيص الأكثر احتمالاً لطفل عمره 7 سنوات يعاني من فقر دم منجلي ويشكو منذ ساعتين من ألم بطني حاد في الربع العلوي الأيسر مع ضغط 60/100 ملم زئبقي ونبض 110 ن/د وحرارة 37 درجة ومضض في الربع العلوي الأيسر للبطن بدون إيلام مرتد مع صعوبة جس الطحال وخضاب 6.1 غ/دل؟,انفجار طحال,A,Incorrect
,ما هي نسبة الاستفادة من استئصال الطحال في حالة سيدة عمرها 40 سنة تعاني من فرفرية مناعية مزمنة معندة على العلاج بالستيروئيدات؟,30-40%,A,Incorrect
,ما هي الخطوة التالية في تدبير مريض بعمر 70 سنة دون سوابق جراحية يعاني من ألم بطني متقطع منذ أسبوع وتوسع بطني وإقياء مستمر منذ يوم، مع عدم وجود فتوق بالفحص وتعداد 3000 كرية بيضاء / مم؟,استشارة جراحية,D,Incorrect
,ما هي الخطوة التالية في تدبير مريض بعمر 70 سنة دون سوابق جراحية يعاني من ألم بطني متقطع منذ أسبوع وتوسع بطني وإقياء مستمر منذ يوم، مع عدم وجود فتوق بالفحص وتعداد 3000 كرية بيضاء / مم؟,استشارة جراحية,D,Incorrect
,ما هي الخطوة التالية في تدبير شاب عمره 20 سنة راجع الإسعاف بعد 20 يوماً من استئصال زائدة ملتهبة ويعاني من إقياء مع تمدد بطن وإيلام خفيف، وتعداد WBC كان 14000 كرية/مم3 والكهارل طبيعية؟,تصوير البطن,A,Incorrect
,ما هي العلامات الأكثر توافقاً مع بالغ عمره 45 سنة لديه ألم بطني حاد وتم تشخيصه بالتهاب مرارة حاد؟,تقرحات في المرارة,B,Incorrect
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,استقرار المريض,C,Correct
,ما هو التشخيص المحتمل لمريض عمره 70 سنة تطور لديه بعد 3 أيام من احتشاء قلبي ألم بطني مع تعدد البطن وخفوت في أصوات الأمعاء وتحليل غازات الدم يشير إلى احمضاض استقلابي؟,necrosis mesenteric,B,Correct
,ما هي القاعدة الجراحية الأصح حالياً في مراقبة المريض أثناء تدبير مريض الانسداد المعوي ووضع القرار الجراحي المناسب في المراكز الجراحية المتطورة؟,المراقبة السريرية المستمرة,D,Incorrect
,ما هو التشخيص المحتمل للمريضة إذا كانت الصورة البسيطة تدل على سويات معوية دقيقة وغياب لارتسام الكولونات وكانت مقاطع التصوير الطبقي المحوري تشير لتوسع عرى المعي؟,إقفار معوي,D,Incorrect
,ما هو التشخيص الأقوى لمريض عمره 65 سنة تطور لديه ألم بطني حاد مفاجئ مستمر في الربع العلوي الأيمن منذ ساعة، تلاه آلام مغصية سرية مع غثيان، والفحص السريري يبدي سحنة سمية مع فحص بطني سوي تقريباً؟,تليف كيسي,D,Incorrect
,ما هو التشخيص المحتمل في المريضة التي تظهر صورتها البسيطة سويات معوية دقيقة وغياب الارتسام الكولوني، وتشير مقاطع التصوير الطبقي المحوري لتوسع عرى المعي الدقيق وزيادة في شحم المساريقا مع عدم ارتسام الكولون بالكامل؟,إلتهاب القولون التقرحي,D,Incorrect
,ما هو التشخيص لمريض عمره 60 سنة مصاب بداء كرون منذ عشر سنوات راجع المشفى بقصة حمى وعرواءات تلاها خروج هواء ومفرزات معوية عند التبول؟,فístule recto-urinaire,A,Correct
,ما هي الحالة التي لا تدخل في التشخيص التفريقي لطفلة عمرها 10 سنوات تعاني منذ ساعتين من ألم حفرة حرقفية يمنى دون إيلام مرتد؟,Appendicitis,C,Incorrect
,ما هو التشخيص المحتمل لمريضة عمرها 50 سنة تعرضت لألم بطني حاد طاعن منذ نصف ساعة في الشرسوف تعمم في أنحاء البطن مع إقياءات بنية اللون وفحص البطن لين؟,"تقرح معدي
انفجار
أمعاء
دوليكوليتيس
الزائدة الدودية
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
الانصمام
ال",B,Incorrect
,ما هو الفحص الذي يجب إجراؤه أولاً لمريض يشتكي من ألم بطني حاد ومفاجئ؟,فحص جسدي,C,Incorrect
,ما هو التشخيص الأقوى لمريض عمره 65 سنة تطور لديه ألم بطني حاد مفاجئ ومستمر في الربع السفلي الأيمن منذ ساعة، تلاه آلام مغصة سرية مع غثيان، والفحص السريري يبدي سحنة سمية مع فحص بطن سوي تقريباً؟,تليف صماوي حاد,D,Incorrect
,ما هي الخطوة الأولى الأهم في تدبير شاب عمره 32 سنة يراجع قسم الطوارئ بقصة إقياء كميات كبيرة من الدم الأحمر القاني؟,استقرار المريض,C,Incorrect
,ما هو التشخيص للآفة التي قد تسبب فقراً دموياً والنزف الحاد منها غير شائع والتي تم اكتشافها بالتنظير الهضمي العلوي لرجل عمره 55 سنة؟,قرحة دوودنالية,B,Incorrect
,ما هي الخطوة الأولى الأهم في تدبير مريض يبلغ من العمر 32 سنة أتى لقسم الطوارئ بقصة إقياء لكميات كبيرة من الدم الأحمر القاني؟,استقرار المريض,C,Correct
,ما هو العلاج الأمثل لمريض عمره 40 سنة وجد لديه بالتنظير الهضمي العلوي لمفوما معدية؟,علاج ثلاثي,D,Incorrect
,ما هو التشخيص المحتمل لطفل يبلغ من العمر 12 سنة يراجع بعقدة درقية مع ضخامة عقد لمفية ناحية؟,ورم هودجكين,D,Incorrect
,ما هو التشخيص المحتمل لمريضة في منتصف العمر تعاني من سلعة درقية لفترة طويلة مع تضخم الفص الأيمن أكبر من الأيسر وهي سريرياً في حالة سواء درقي؟,أورام درقية حميدة,C,Incorrect
,ما هو التشخيص الأكثر احتمالاً لفتاة في الربيع الخامس تشكو من عسرة تنفس مع وجود كتلة في جوف الفم بقطر 3 سم على الخط الناصف وعلى مؤخرة اللسان؟,ورم ليمفاوي,B,Incorrect
,ما هو العلاج غير المرغوب به في حالة شابة في ربيعها الأربعين تشكو من نقص وزن مع خفقان وجحوظ في العينين مع وجود سلعة درقية متوسطة الحجم منتشرة ومتجانسة وفرط نشاط درق بدني؟,يود,C,Incorrect
,ما هو الإجراء الأول الذي يجب إجراؤه قبل عملية Sleeve gastrectomy لمريض البدانة الذي لديه BMI يساوي 40؟,تقييم ما قبل الجراحة,C,Incorrect
